   300.00000000000000        0.0000000000000000        59.086491969366378        59.086493259209767        213.23646687777929        238.42315405812968        285.45935152217578        285.45935207117344        2.5474632543090899E-002   2.5474632504575889E-002  0.26373755725011344       0.21127569064854446       0.37403010897175598       0.37403009994387643     
   300.00000000000000        2.4468037869261338E-002   59.068603533793784        59.068604677595374        212.68467474314031        238.94490207557024        285.45795510326258        285.45795512866334        2.5430940446925378E-002   2.5430940320046124E-002  0.26329606159953300       0.21125548884607848       0.37412602187324473       0.37412601183670363     
   300.00000000000000        4.8936075738522676E-002   59.015123149539590        59.015126883149343        211.14465651581204        240.38967523754377        285.45367893616071        285.45367953234370        2.5294052267932247E-002   2.5294052350309456E-002  0.26203075812324911       0.21086607505572472       0.37428540185198422       0.37428540855617792     
   300.00000000000000        7.3404113607784011E-002   58.926530805566919        58.926534410459347        208.86195636477001        242.49696094017929        285.44630852712777        285.44630902454401        2.5066238225371587E-002   2.5066237950132346E-002  0.25984313759001665       0.21001543234176420       0.37456293107326799       0.37456291614168741     
   300.00000000000000        9.7872151477045352E-002   58.803502014168508        58.803507009558821        206.06164413656725        245.01785621486883        285.43561703141677        285.43561804791898        2.4747775997003268E-002   2.4747776280065688E-002  0.25627233859690324       0.20893558487450392       0.37497622907257028       0.37497622111676515     
   300.00000000000000       0.12234018934630669        58.646642190763039        58.646645471787700        202.89454097178918        247.77045275012694        285.42156170830322        285.42156234117243        2.4344749165956598E-002   2.4344748091253095E-002  0.25068689078475870       0.20841642988536005       0.37550140005425997       0.37550137697868802     
   300.00000000000000       0.14680822721556802        58.456240051572536        58.456242750641671        199.44789411495736        250.63119470950338        285.40450691087011        285.40450774610230        2.3855984957588089E-002   2.3855985114871633E-002  0.24255599872444825       0.20921730115207379       0.37618641864872560       0.37618640992189817     
   300.00000000000000       0.17127626508482935        58.232026790274460        58.232030605834197        195.76769083861072        253.51490870134205        285.38545508624691        285.38545610298922        2.3288518681519290E-002   2.3288518902225525E-002  0.23171487183031236       0.21173472570575336       0.37701389722445872       0.37701390553267977     
   300.00000000000000       0.19574430295409068        57.972911061189521        57.972912211527401        191.87558442438146        256.36032614453336        285.36626922381373        285.36626947257645        2.2647431455288639E-002   2.2647430201398790E-002  0.21844797826152507       0.21599356322095092       0.37798954062733991       0.37798951875046272     
   300.00000000000000       0.22021234082335200        57.676852685842533        57.676856534488870        187.77960356445800        259.12180132497377        285.34981243294908        285.34981316283097        2.1936292848364184E-002   2.1936293027018980E-002  0.20340615782588511       0.22183002709255109       0.37914260629626989       0.37914261380992093     
   300.00000000000000       0.24468037869261333        57.340683939630175        57.340687439830951        183.48070240054085        261.76497379314918        285.34005573202290        285.34005621609447        2.1164863437311044E-002   2.1164863957851856E-002  0.18742397289185336       0.22902540116297343       0.38043796843173505       0.38043798210384572     
   300.00000000000000       0.26914841656187466        56.960089619623133        56.960091393104676        178.97682576611979        264.26461620277456        285.34205573467250        285.34205579526309        2.0338014283598847E-002   2.0338014257096467E-002  0.17134483933056577       0.23731185852122907       0.38190356923009589       0.38190357603993441     
   300.00000000000000       0.29361645443113599        56.529575103510481        56.529577408187045        174.26545753128826        266.60358045808965        285.36185685213536        285.36185755309310        1.9463687869408410E-002   1.9463688100073775E-002  0.15592072097513579       0.24643091086431057       0.38352856022106119       0.38352856949822806     
   300.00000000000000       0.31808449230039731        56.042478782592937        56.042478943672833        169.34524547728546        268.77219778027921        285.40629838242023        285.40629867582754        1.8548482585381738E-002   1.8548482577975846E-002  0.14171459329632882       0.25611598719601758       0.38526824473764393       0.38526823639832808     
   300.00000000000000       0.34255253016965864        55.491020556654171        55.491020692919790        164.21697166220108        270.76783950036719        285.48271528072587        285.48271544529626        1.7603025274342699E-002   1.7603025377580496E-002  0.12903994556777917       0.26625199880392725       0.38721790691396507       0.38721791607594591     
   300.00000000000000       0.36702056803891997        54.866347321782882        54.866347712330025        158.88409492380873        272.59437714284257        285.59859377938187        285.59859386836223        1.6630900679116226E-002   1.6630900770218709E-002  0.11780704965496096       0.27659027294125466       0.38927089686310906       0.38927090378869122     
   300.00000000000000       0.39148860590818130        54.158632664760788        54.158640005071440        153.35293924442618        274.26152485194842        285.76115241288102        285.76115354611295        1.5640199059483512E-002   1.5640199630347774E-002  0.10767633500286898       0.28703617417013166       0.39145589476229647       0.39145590737813596     
   300.00000000000000       0.41595664377744263        53.357179474378270        53.357183332280961        147.63263757786038        275.78397447510412        285.97691686097630        285.97691751436957        1.4637733591150811E-002   1.4637733762713866E-002   9.8205232303121351E-002  0.29749494785362512       0.39377163328459880       0.39377164064989834     
   300.00000000000000       0.44042468164670395        52.450638630691905        52.450641358386221        141.73485997947816        277.18034741762000        286.25127262193723        286.25127300529607        1.3630870441742007E-002   1.3630870007790587E-002   8.9084572459267639E-002  0.30789531260517167       0.39618400928080444       0.39618399225994166     
   300.00000000000000       0.46489271951596528        51.427275683595028        51.427276782387871        135.67339519986149        278.47199565406873        286.58806361022124        286.58806388363854        1.2626130077515075E-002   1.2626130087460904E-002   8.0239441280152229E-002  0.31818014236451514       0.39870640768436577       0.39870641535142570     
   300.00000000000000       0.48936075738522661        50.275274652408015        50.275275511815153        129.46361228314802        279.68169411959735        286.98924757670005        286.98924763367864        1.1630444771146747E-002   1.1630444817825585E-002   7.1742895868715031E-002  0.32830166851670239       0.40130751930294917       0.40130751177797530     
