     1     1      1 1      1 2      1 3   -1296.4050      1.0000    0.00000
     1     2      1 1      1 1      2 1   -2.1055399      1.0000    0.00000
     1     3      1 1      1 2      2 1   -4.1543247      1.0000    0.00000
     1     4      1 1      1 1      2 2   -4.1543247      1.0000    0.00000
     1     5      1 1      1 2      2 3    324.10126      1.0000    0.00000
