102.5808965640442, 1.9886964897187882
106.70079690343115, 1.897223997992791
116.5898013191841, 1.6786064024994358
123.68738333473559, 1.5421941781261177
126.15306012135983, 1.4712590983249423
133.8220710782432, 1.4035867630067678
141.96299245171795, 1.3140424852979349
149.1246477278417, 1.2418511094837896
155.11697396105203, 1.1736258114793414
162.94221260810548, 1.1091487013633183
171.16565069975425, 1.0383886158788207
179.79689203059363, 0.990626680075446
188.86337446621442, 0.9450616120697378
198.39102923633047, 0.8931414506078498
208.39514422208796, 0.8520603332160127
216.76480420913262, 0.8128687913276013
229.94222263201732, 0.7754799116401082
239.18206885324796, 0.7328762954222969
251.23807795193602, 0.7057822901901152
261.33366274111347, 0.6670077489373404
271.82400515544924, 0.6423488650950115
285.52533609178556, 0.6186016056728162
