299.18183167799674,	0.601883929445482
393.70367551454854,	0.426386533299385
444.345681337601,	0.38338943423439
490.40826939848836,	0.355708830770456
490.5939723850411,	0.336093922049492
524.535493791802,	0.315713147302249
546.4333006090028,	0.327975240739945
548.5925433433734,	0.291886628215723
571.6148774317911,	0.293817082820168
577.2511754627676,	0.280270723226293
633.1238352066187,	0.256766687293724
685.638487685867,	0.236699883734838
681.6697656161186,	0.218758445395886
759.3052208161995,	0.211465519919232
759.6087239313299,	0.199176006856979
817.1825078297256,	0.191883138359923
851.6735623402669,	0.18657160679555
873.7556639641074,	0.179114898844453
901.8189241815925,	0.180287468069523
936.7935245453801,	0.178638858969446
948.9501632426984,	0.172568100669049
991.8045952073663,	0.176472000226416
998.4395872292346,	0.167802440652696
1056.8928287264046,	0.169999085327218
1144.0035690532522,	0.168493330235754
1184.3158414955406,	0.173382834136514

