 la, kxx,kyy,kzz, kxy,kxz,kyz, k_RTA
 1   5.992       5.981       5.979     -0.4065E-02 -0.1577E-01 -0.1642E-01   4.121       4.121       4.121     -0.8819E-03 -0.8786E-03 -0.1021E-02
 2   11.26       11.18       11.07      0.2560E-02  0.5918E-01  0.5084E-01   10.17       10.17       10.17      0.2498E-03  0.2927E-03  0.1993E-03
 3   14.99       14.89       15.03     -0.1145E-01 -0.2647E-02  0.4046E-01   15.98       15.98       15.98     -0.2750E-03 -0.2718E-03 -0.2955E-03
 4   8.206       8.070       8.161     -0.1889E-01  0.6942E-01  0.9037E-01   8.192       8.192       8.192      0.1169E-01  0.1169E-01  0.1169E-01
 5  0.2580      0.2543      0.2583     -0.4597E-02 -0.7111E-02 -0.6436E-02  0.2255      0.2255      0.2255     -0.2559E-03 -0.2558E-03 -0.2560E-03
 6  0.2257      0.2228      0.2341     -0.8846E-03  0.1442E-02  0.1331E-02  0.1722      0.1722      0.1722     -0.6931E-03 -0.6932E-03 -0.6935E-03
