     1     1      1 1      1 2      1 3   -1268.3551      1.0000    0.00000
     1     2      1 1      1 1      2 1   -2.1036340      1.0000    0.00000
     1     3      1 1      1 2      2 1   -4.1543917      1.0000    0.00000
     1     4      1 1      1 1      2 2   -4.1543917      1.0000    0.00000
     1     5      1 1      1 2      2 3    317.08877      1.0000    0.00000
