 # la,nk,dk(nk),kp(:,nk),om(la,nk),gruneisen(la,nk))
     1    1  0.000      0.000      0.000      0.000     0.6528E-01 0.5896E-09
     2    1  0.000      0.000      0.000      0.000     0.6528E-01 0.5896E-09
     3    1  0.000      0.000      0.000      0.000     0.6238E-01 0.6457E-09
     4    1  0.000      0.000      0.000      0.000      278.5      1.928    
     5    1  0.000      0.000      0.000      0.000      278.5      1.928    
     6    1  0.000      0.000      0.000      0.000      278.5      1.928    
     1    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      8.884      85.12    
     2    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      10.67      71.70    
     3    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      14.02      8.504    
     4    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      278.2      1.826    
     5    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      278.2      1.910    
     6    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      278.4      1.843    
     1    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      17.67      85.87    
     2    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      21.13      73.01    
     3    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      27.93      8.873    
     4    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      277.5      1.516    
     5    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      277.5      1.855    
     6    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      278.1      1.588    
     1    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      26.24      87.13    
     2    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      31.21      75.20    
     3    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      41.59      9.486    
     4    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      276.2      1.760    
     5    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      276.3     0.9840    
     6    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      277.5      1.163    
     1    5 0.1126     0.7519E-01 -.7519E-01  0.000      34.51      88.93    
     2    5 0.1126     0.7519E-01 -.7519E-01  0.000      40.73      78.31    
     3    5 0.1126     0.7519E-01 -.7519E-01  0.000      54.89      10.34    
     4    5 0.1126     0.7519E-01 -.7519E-01  0.000      274.5      1.621    
     5    5 0.1126     0.7519E-01 -.7519E-01  0.000      274.7     0.2111    
     6    5 0.1126     0.7519E-01 -.7519E-01  0.000      276.8     0.5692    
     1    6 0.1408     0.9399E-01 -.9399E-01  0.000      42.39      91.29    
     2    6 0.1408     0.9399E-01 -.9399E-01  0.000      49.55      82.35    
     3    6 0.1408     0.9399E-01 -.9399E-01  0.000      67.73      11.41    
     4    6 0.1408     0.9399E-01 -.9399E-01  0.000      272.2      1.431    
     5    6 0.1408     0.9399E-01 -.9399E-01  0.000      272.9     -.8261    
     6    6 0.1408     0.9399E-01 -.9399E-01  0.000      275.9     -.1906    
     1    7 0.1689     0.1128     -.1128      0.000      49.79      94.26    
     2    7 0.1689     0.1128     -.1128      0.000      57.58      87.34    
     3    7 0.1689     0.1128     -.1128      0.000      80.01      12.69    
     4    7 0.1689     0.1128     -.1128      0.000      269.4      1.185    
     5    7 0.1689     0.1128     -.1128      0.000      270.9     -2.149    
     6    7 0.1689     0.1128     -.1128      0.000      274.8     -1.115    
     1    8 0.1971     0.1316     -.1316      0.000      56.64      97.90    
     2    8 0.1971     0.1316     -.1316      0.000      64.76      93.27    
     3    8 0.1971     0.1316     -.1316      0.000      91.66      14.13    
     4    8 0.1971     0.1316     -.1316      0.000      266.2     0.8780    
     5    8 0.1971     0.1316     -.1316      0.000      269.0     -3.772    
     6    8 0.1971     0.1316     -.1316      0.000      273.5     -2.200    
     1    9 0.2252     0.1504     -.1504      0.000      62.87      102.3    
     2    9 0.2252     0.1504     -.1504      0.000      71.08      100.1    
     3    9 0.2252     0.1504     -.1504      0.000      102.6      15.67    
     4    9 0.2252     0.1504     -.1504      0.000      262.4     0.5051    
     5    9 0.2252     0.1504     -.1504      0.000      267.2     -5.691    
     6    9 0.2252     0.1504     -.1504      0.000      272.0     -3.441    
     1   10 0.2534     0.1692     -.1692      0.000      68.42      107.4    
     2   10 0.2534     0.1692     -.1692      0.000      76.62      107.7    
     3   10 0.2534     0.1692     -.1692      0.000      112.8      17.21    
     4   10 0.2534     0.1692     -.1692      0.000      258.1     0.6127E-01
     5   10 0.2534     0.1692     -.1692      0.000      265.6     -7.878    
     6   10 0.2534     0.1692     -.1692      0.000      270.4     -4.834    
     1   11 0.2816     0.1880     -.1880      0.000      73.27      113.5    
     2   11 0.2816     0.1880     -.1880      0.000      81.47      115.8    
     3   11 0.2816     0.1880     -.1880      0.000      122.2      18.65    
     4   11 0.2816     0.1880     -.1880      0.000      253.2     -.4605    
     5   11 0.2816     0.1880     -.1880      0.000      264.4     -10.28    
     6   11 0.2816     0.1880     -.1880      0.000      268.6     -6.372    
     1   12 0.3097     0.2068     -.2068      0.000      77.37      120.6    
     2   12 0.3097     0.2068     -.2068      0.000      85.78      124.2    
     3   12 0.3097     0.2068     -.2068      0.000      130.9      19.86    
     4   12 0.3097     0.2068     -.2068      0.000      248.0     -1.073    
