  RANK 4 tensors :term, group, (iatom,ixyz)_4 d4U/dx_{i,alpha}^4
   123     4      2 1     33 1     33 3     33 3   -.28280968E-01   1.00
   124     4      1 1      1 1      1 2     28 2   -.28280968E-01   1.00
   125     4      2 2     29 1     29 1     29 2   -.28280968E-01   1.00
   126     4      1 2      1 3      1 3     22 2   -.28280968E-01   1.00
   127     4      2 2     35 2     35 3     35 3   -.28280968E-01   1.00
   128     4      1 1      1 1      1 3     24 3   -.28280968E-01   1.00
   129     4      2 3     33 1     33 1     33 3   -.28280968E-01   1.00
   130     4      1 2      1 2      1 3     22 3   -.28280968E-01   1.00
   131     4      2 3     35 2     35 2     35 3   -.28280968E-01   1.00
   132     4      1 2      1 3      1 3     12 2   -.28280968E-01   1.00
   133     4      2 2     45 2     45 3     45 3   -.28280968E-01   1.00
   134     4      1 1      1 3      1 3     10 1   -.28280968E-01   1.00
   135     4      2 1     47 1     47 3     47 3   -.28280968E-01   1.00
   136     4      1 2      1 2      1 3     12 3   -.28280968E-01   1.00
   137     4      2 3     45 2     45 2     45 3   -.28280968E-01   1.00
   138     4      1 1      1 1      1 3     10 3   -.28280968E-01   1.00
   139     4      2 3     47 1     47 1     47 3   -.28280968E-01   1.00
   140     4      1 1      1 1      1 2      6 2   -.28280968E-01   1.00
   141     4      2 2     51 1     51 1     51 2   -.28280968E-01   1.00
   142     4      1 1      1 2      6 1      1 2   -.28280968E-01   1.00
   143     4      1 1      6 1      1 2      1 2   -.28280968E-01   1.00
   144     4      1 2      1 1      1 2      6 1   -.28280968E-01   1.00
   145     4      1 2      1 1      6 1      1 2   -.28280968E-01   1.00
   146     4      1 2      1 2      1 1      6 1   -.28280968E-01   1.00
   147     4      1 2      1 2      6 1      1 1   -.28280968E-01   1.00
   148     4      1 2      6 1      1 1      1 2   -.28280968E-01   1.00
   149     4      1 2      6 1      1 2      1 1   -.28280968E-01   1.00
   150     4      6 1      1 1      1 2      1 2   -.28280968E-01   1.00
   151     4      6 1      1 2      1 1      1 2   -.28280968E-01   1.00
   152     4      6 1      1 2      1 2      1 1   -.28280968E-01   1.00
   153     4      2 1     51 2     51 1     51 2   -.28280968E-01   1.00
   154     4      2 1     51 2     51 2     51 1   -.28280968E-01   1.00
   155     4     51 1      2 1     51 2     51 2   -.28280968E-01   1.00
   156     4     51 1     51 2      2 1     51 2   -.28280968E-01   1.00
   157     4     51 1     51 2     51 2      2 1   -.28280968E-01   1.00
   158     4     51 2      2 1     51 1     51 2   -.28280968E-01   1.00
   159     4     51 2      2 1     51 2     51 1   -.28280968E-01   1.00
   160     4     51 2     51 1      2 1     51 2   -.28280968E-01   1.00
   161     4     51 2     51 1     51 2      2 1   -.28280968E-01   1.00
   162     4     51 2     51 2      2 1     51 1   -.28280968E-01   1.00
   163     4     51 2     51 2     51 1      2 1   -.28280968E-01   1.00
   164     4      1 1      1 2     28 1      1 2   -.28280968E-01   1.00
   165     4      1 1     28 1      1 2      1 2   -.28280968E-01   1.00
   166     4      1 2      1 1      1 2     28 1   -.28280968E-01   1.00
   167     4      1 2      1 1     28 1      1 2   -.28280968E-01   1.00
   168     4      1 2      1 2      1 1     28 1   -.28280968E-01   1.00
   169     4      1 2      1 2     28 1      1 1   -.28280968E-01   1.00
   170     4      1 2     28 1      1 1      1 2   -.28280968E-01   1.00
   171     4      1 2     28 1      1 2      1 1   -.28280968E-01   1.00
   172     4     28 1      1 1      1 2      1 2   -.28280968E-01   1.00
   173     4     28 1      1 2      1 1      1 2   -.28280968E-01   1.00
   174     4     28 1      1 2      1 2      1 1   -.28280968E-01   1.00
   175     4      2 1     29 2     29 1     29 2   -.28280968E-01   1.00
   176     4      2 1     29 2     29 2     29 1   -.28280968E-01   1.00
   177     4     29 1      2 1     29 2     29 2   -.28280968E-01   1.00
   178     4     29 1     29 2      2 1     29 2   -.28280968E-01   1.00
   179     4     29 1     29 2     29 2      2 1   -.28280968E-01   1.00
   180     4     29 2      2 1     29 1     29 2   -.28280968E-01   1.00
   181     4     29 2      2 1     29 2     29 1   -.28280968E-01   1.00
   182     4     29 2     29 1      2 1     29 2   -.28280968E-01   1.00
   183     4     29 2     29 1     29 2      2 1   -.28280968E-01   1.00
   184     4     29 2     29 2      2 1     29 1   -.28280968E-01   1.00
   185     4     29 2     29 2     29 1      2 1   -.28280968E-01   1.00
   186     4      1 1      1 3     24 1      1 3   -.28280968E-01   1.00
   187     4      1 1     24 1      1 3      1 3   -.28280968E-01   1.00
   188     4      1 3      1 1      1 3     24 1   -.28280968E-01   1.00
   189     4      1 3      1 1     24 1      1 3   -.28280968E-01   1.00
   190     4      1 3      1 3      1 1     24 1   -.28280968E-01   1.00
   191     4      1 3      1 3     24 1      1 1   -.28280968E-01   1.00
   192     4      1 3     24 1      1 1      1 3   -.28280968E-01   1.00
   193     4      1 3     24 1      1 3      1 1   -.28280968E-01   1.00
   194     4     24 1      1 1      1 3      1 3   -.28280968E-01   1.00
   195     4     24 1      1 3      1 1      1 3   -.28280968E-01   1.00
   196     4     24 1      1 3      1 3      1 1   -.28280968E-01   1.00
   197     4      2 1     33 3     33 1     33 3   -.28280968E-01   1.00
   198     4      2 1     33 3     33 3     33 1   -.28280968E-01   1.00
   199     4     33 1      2 1     33 3     33 3   -.28280968E-01   1.00
   200     4     33 1     33 3      2 1     33 3   -.28280968E-01   1.00
   201     4     33 1     33 3     33 3      2 1   -.28280968E-01   1.00
   202     4     33 3      2 1     33 1     33 3   -.28280968E-01   1.00
   203     4     33 3      2 1     33 3     33 1   -.28280968E-01   1.00
   204     4     33 3     33 1      2 1     33 3   -.28280968E-01   1.00
   205     4     33 3     33 1     33 3      2 1   -.28280968E-01   1.00
   206     4     33 3     33 3      2 1     33 1   -.28280968E-01   1.00
   207     4     33 3     33 3     33 1      2 1   -.28280968E-01   1.00
   208     4      1 1      1 1     28 2      1 2   -.28280968E-01   1.00
   209     4      1 1      1 2      1 1     28 2   -.28280968E-01   1.00
   210     4      1 1      1 2     28 2      1 1   -.28280968E-01   1.00
   211     4      1 1     28 2      1 1      1 2   -.28280968E-01   1.00
   212     4      1 1     28 2      1 2      1 1   -.28280968E-01   1.00
   213     4      1 2      1 1      1 1     28 2   -.28280968E-01   1.00
   214     4      1 2      1 1     28 2      1 1   -.28280968E-01   1.00
   215     4      1 2     28 2      1 1      1 1   -.28280968E-01   1.00
   216     4     28 2      1 1      1 1      1 2   -.28280968E-01   1.00
   217     4     28 2      1 1      1 2      1 1   -.28280968E-01   1.00
   218     4     28 2      1 2      1 1      1 1   -.28280968E-01   1.00
   219     4      2 2     29 1     29 2     29 1   -.28280968E-01   1.00
   220     4      2 2     29 2     29 1     29 1   -.28280968E-01   1.00
   221     4     29 1      2 2     29 1     29 2   -.28280968E-01   1.00
   222     4     29 1      2 2     29 2     29 1   -.28280968E-01   1.00
   223     4     29 1     29 1      2 2     29 2   -.28280968E-01   1.00
   224     4     29 1     29 1     29 2      2 2   -.28280968E-01   1.00
   225     4     29 1     29 2      2 2     29 1   -.28280968E-01   1.00
   226     4     29 1     29 2     29 1      2 2   -.28280968E-01   1.00
   227     4     29 2      2 2     29 1     29 1   -.28280968E-01   1.00
   228     4     29 2     29 1      2 2     29 1   -.28280968E-01   1.00
   229     4     29 2     29 1     29 1      2 2   -.28280968E-01   1.00
   230     4      1 2      1 3     22 2      1 3   -.28280968E-01   1.00
   231     4      1 2     22 2      1 3      1 3   -.28280968E-01   1.00
   232     4      1 3      1 2      1 3     22 2   -.28280968E-01   1.00
   233     4      1 3      1 2     22 2      1 3   -.28280968E-01   1.00
   234     4      1 3      1 3      1 2     22 2   -.28280968E-01   1.00
   235     4      1 3      1 3     22 2      1 2   -.28280968E-01   1.00
   236     4      1 3     22 2      1 2      1 3   -.28280968E-01   1.00
   237     4      1 3     22 2      1 3      1 2   -.28280968E-01   1.00
   238     4     22 2      1 2      1 3      1 3   -.28280968E-01   1.00
   239     4     22 2      1 3      1 2      1 3   -.28280968E-01   1.00
   240     4     22 2      1 3      1 3      1 2   -.28280968E-01   1.00
   241     4      2 2     35 3     35 2     35 3   -.28280968E-01   1.00
   242     4      2 2     35 3     35 3     35 2   -.28280968E-01   1.00
   243     4     35 2      2 2     35 3     35 3   -.28280968E-01   1.00
   244     4     35 2     35 3      2 2     35 3   -.28280968E-01   1.00
   245     4     35 2     35 3     35 3      2 2   -.28280968E-01   1.00
   246     4     35 3      2 2     35 2     35 3   -.28280968E-01   1.00
   247     4     35 3      2 2     35 3     35 2   -.28280968E-01   1.00
   248     4     35 3     35 2      2 2     35 3   -.28280968E-01   1.00
   249     4     35 3     35 2     35 3      2 2   -.28280968E-01   1.00
   250     4     35 3     35 3      2 2     35 2   -.28280968E-01   1.00
