   62     1.428    0.040    0.040   -0.040  18.148      18.148      33.245      508.34      508.59      508.59    
   63     1.446    0.060    0.060   -0.060  27.048      27.048      49.777      507.40      507.97      507.97    
   64     1.463    0.080    0.080   -0.080  35.739      35.739      66.199      506.11      507.14      507.14    
   65     1.480    0.100    0.100   -0.100  44.152      44.152      82.477      504.45      506.09      506.09    
   66     1.497    0.120    0.120   -0.120  52.221      52.221      98.577      502.44      504.86      504.86    
   67     1.515    0.140    0.140   -0.140  59.884      59.884      114.47      500.09      503.48      503.48    
   68     1.532    0.161    0.161   -0.161  67.080      67.080      130.11      497.41      501.97      501.97    
   69     1.549    0.181    0.181   -0.181  73.754      73.754      145.49      494.41      500.38      500.38    
   70     1.566    0.201    0.201   -0.201  79.856      79.856      160.57      491.11      498.73      498.73    
   71     1.584    0.221    0.221   -0.221  85.342      85.342      175.32      487.52      497.07      497.07    
   72     1.601    0.241    0.241   -0.241  90.179      90.179      189.74      483.65      495.42      495.42    
   73     1.618    0.261    0.261   -0.261  94.339      94.339      203.78      479.52      493.83      493.83    
   74     1.635    0.281    0.281   -0.281  97.811      97.811      217.45      475.14      492.32      492.32    
   75     1.652    0.301    0.301   -0.301  100.59      100.59      230.72      470.54      490.92      490.92    
   76     1.670    0.321    0.321   -0.321  102.70      102.70      243.58      465.71      489.65      489.65    
   77     1.687    0.341    0.341   -0.341  104.15      104.15      256.02      460.68      488.51      488.51    
   78     1.704    0.361    0.361   -0.361  105.00      105.00      268.03      455.45      487.53      487.53    
   79     1.721    0.381    0.381   -0.381  105.29      105.29      279.60      450.04      486.70      486.70    
   80     1.739    0.401    0.401   -0.401  105.11      105.11      290.72      444.47      486.01      486.01    
   81     1.756    0.421    0.421   -0.421  104.54      104.54      301.38      438.76      485.45      485.45    
   82     1.773    0.442    0.442   -0.442  103.67      103.67      311.57      432.92      485.02      485.02    
   83     1.790    0.462    0.462   -0.462  102.61      102.61      321.25      426.99      484.69      484.69    
   84     1.808    0.482    0.482   -0.482  101.47      101.47      330.37      421.03      484.46      484.46    
