 **********************************************
  sym constr part of amatrix size has           91  lines
 **********************************************
 **********************************************
  Force-displ constraints part of amatrix size is          192
 **********************************************
  before call to svd, amat and bmat are:
   1.0       4.0       0.0       8.0       0.0       0.0       4.0       4.0       2.0       4.0       0.0       8.0       0.0       8.0       0.0       0.0       4.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0    
   0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       0.0       4.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0    
   0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0      -1.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0    
   0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       4.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0    
   0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       4.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0    
   0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       0.0       0.0       0.0       0.0    
   0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       0.0       0.0       0.0    
   0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       0.0       0.0    
   0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       0.0       1.0       0.0       0.0       0.0    
   0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0    
   0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       0.0    
   0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0    
   0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0    
   0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       0.0       1.0       0.0       0.0       1.0       0.0       0.0       0.0       0.0       0.0    
  0.12E-01  0.16E-04 -0.17E-20  0.31E-04 -0.17E-20   0.0      0.68E-05 -0.44E-05 -0.66E-05 -0.44E-05 -0.21E-21 -0.88E-05   0.0      0.14E-04   0.0     -0.85E-21  0.16E-04   0.0     -0.25E-07 -0.17E-10  0.51E-07 -0.56E-10  0.26E-06  0.70E-14  0.10E-08 -0.95E-17 -0.20E-12 -0.38E-16 -0.13E-24  0.48E-16  0.36E-12 -0.28E-13  0.60E-12 -0.42E-13 -0.67E-16  0.14E-16  0.12    
   0.0      0.11E-04   0.0      0.22E-04  0.85E-21   0.0      0.11E-04   0.0     -0.44E-05   0.0      0.42E-21 -0.18E-04 -0.42E-21  0.22E-04   0.0     -0.85E-21  0.11E-04 -0.13E-07 -0.18E-10  0.12E-10  0.81E-27  0.18E-06   0.0       0.0      0.30E-16 -0.20E-16  0.74E-09 -0.28E-13  0.54E-32 -0.67E-16   0.0      0.35E-28   0.0     -0.99E-13  0.50E-12  0.20E-12   0.0    
 -0.11E-05  0.16E-04 -0.25E-20  0.31E-04 -0.85E-21   0.0      0.68E-05 -0.44E-05 -0.66E-05 -0.44E-05 -0.42E-21 -0.88E-05   0.0      0.14E-04 -0.21E-21 -0.85E-21  0.16E-04   0.0      0.11E-10 -0.17E-10 -0.49E-11  0.13E-06 -0.22E-18 -0.73E-10  0.51E-16 -0.95E-17  0.10E-08 -0.38E-16 -0.62E-32  0.48E-16 -0.34E-16  0.27E-17 -0.57E-16  0.21E-12  0.70E-12 -0.14E-12   0.0    
 -0.11E-05  0.16E-04 -0.42E-21  0.31E-04 -0.85E-21 -0.85E-21  0.68E-05  0.23E-01 -0.66E-05 -0.44E-05 -0.17E-20 -0.88E-05   0.0      0.14E-04 -0.85E-21 -0.17E-20  0.16E-04   0.0      0.11E-10 -0.17E-10 -0.49E-11 -0.56E-10 -0.22E-18 -0.60E-17  0.51E-16 -0.95E-17  0.22E-15 -0.25E-16 -0.39E-33  0.21E-16 -0.34E-16  0.27E-17 -0.30E-16 -0.57E-16 -0.87E-16  0.41E-16 -0.50E-03
   0.0      0.11E-04  0.85E-21  0.22E-04  0.85E-21 -0.85E-21  0.11E-04   0.0     -0.44E-05   0.0      0.42E-21 -0.18E-04 -0.42E-21  0.22E-04 -0.85E-21 -0.85E-21  0.11E-04  0.36E-11 -0.18E-10  0.12E-10  0.11E-26 -0.85E-10   0.0       0.0      0.30E-16 -0.20E-16  0.17E-15  0.55E-16  0.62E-32 -0.29E-16   0.0      0.13E-31   0.0      0.33E-16 -0.11E-15 -0.65E-16   0.0    
 -0.33E-05  0.68E-05 -0.25E-20  0.14E-04 -0.85E-21   0.0      0.16E-04 -0.13E-04 -0.22E-05 -0.13E-04 -0.42E-21 -0.88E-05   0.0      0.31E-04 -0.21E-21 -0.85E-21  0.68E-05   0.0      0.11E-10 -0.75E-11 -0.15E-10 -0.56E-10 -0.60E-17 -0.20E-17  0.41E-16 -0.41E-17  0.15E-15 -0.30E-16   0.0      0.48E-16 -0.21E-16  0.80E-17 -0.17E-15 -0.83E-17 -0.29E-16  0.14E-16   0.0    
 -0.11E-05  0.16E-04 -0.85E-21  0.31E-04 -0.85E-21   0.0      0.68E-05  0.23E-01 -0.66E-05 -0.44E-05 -0.21E-21 -0.88E-05   0.0      0.14E-04   0.0      0.85E-21  0.16E-04  0.24E-11  0.11E-10  0.17E-10  0.49E-11 -0.90E-10 -0.22E-18 -0.34E-17  0.51E-16  0.95E-17  0.28E-15 -0.35E-16   0.0     -0.48E-16 -0.34E-16 -0.27E-17 -0.52E-16  0.24E-16 -0.16E-15  0.52E-16 -0.50E-03
 -0.22E-05  0.11E-04   0.0      0.22E-04  0.85E-21   0.0      0.11E-04 -0.88E-05   0.0     -0.88E-05  0.42E-21 -0.18E-04 -0.42E-21  0.22E-04   0.0     -0.85E-21  0.11E-04  0.12E-11  0.11E-10  0.12E-10  0.97E-11 -0.95E-10 -0.18E-17 -0.27E-17  0.43E-16  0.68E-17  0.26E-15 -0.38E-16  0.54E-32 -0.67E-16 -0.36E-16 -0.54E-17 -0.14E-15  0.16E-16 -0.96E-16  0.38E-16   0.0    
 -0.11E-05  0.16E-04 -0.17E-20  0.31E-04 -0.85E-21 -0.85E-21  0.68E-05 -0.44E-05 -0.66E-05 -0.44E-05   0.0     -0.88E-05   0.0      0.14E-04 -0.11E-20 -0.85E-21  0.16E-04  0.24E-11  0.11E-10  0.17E-10  0.49E-11 -0.90E-10 -0.22E-18 -0.34E-17  0.51E-16  0.95E-17  0.28E-15 -0.35E-16 -0.69E-32 -0.48E-16 -0.34E-16 -0.27E-17 -0.52E-16  0.24E-16 -0.16E-15  0.52E-16   0.0    
