 # la,nk,dk(nk),kp(:,nk),om(la,nk),gruneisen(la,nk))
     1    1  0.000     -.2726     -.2726     -.2726      58.76      339.3    
     2    1  0.000     -.2726     -.2726     -.2726      58.76      339.3    
     3    1  0.000     -.2726     -.2726     -.2726      198.7      60.28    
     4    1  0.000     -.2726     -.2726     -.2726      212.6     -49.34    
     5    1  0.000     -.2726     -.2726     -.2726      263.9     -14.68    
     6    1  0.000     -.2726     -.2726     -.2726      263.9     -14.68    
     1    2  0.000     -.2336     -.2336     -.3115      61.66      320.1    
     2    2  0.000     -.2336     -.2336     -.3115      66.61      270.0    
     3    2  0.000     -.2336     -.2336     -.3115      194.6      47.41    
     4    2  0.000     -.2336     -.2336     -.3115      214.3     -34.58    
     5    2  0.000     -.2336     -.2336     -.3115      262.5     -15.49    
     6    2  0.000     -.2336     -.2336     -.3115      263.9     -15.90    
     1    3  0.000     -.1947     -.1947     -.3505      68.18      291.3    
     2    3  0.000     -.1947     -.1947     -.3505      83.81      186.8    
     3    3  0.000     -.1947     -.1947     -.3505      185.5      36.73    
     4    3  0.000     -.1947     -.1947     -.3505      217.3     -20.70    
     5    3  0.000     -.1947     -.1947     -.3505      258.6     -18.01    
     6    3  0.000     -.1947     -.1947     -.3505      263.5     -18.71    
     1    4  0.000     -.1558     -.1558     -.3894      74.16      287.1    
     2    4  0.000     -.1558     -.1558     -.3894      99.13      165.2    
     3    4  0.000     -.1558     -.1558     -.3894      177.1      26.71    
     4    4  0.000     -.1558     -.1558     -.3894      220.5     -13.62    
     5    4  0.000     -.1558     -.1558     -.3894      253.7     -22.20    
     6    4  0.000     -.1558     -.1558     -.3894      261.9     -21.85    
     1    5  0.000     -.1168     -.1168     -.4283      76.58      316.1    
     2    5  0.000     -.1168     -.1168     -.4283      101.5      199.8    
     3    5  0.000     -.1168     -.1168     -.4283      178.1      11.75    
     4    5  0.000     -.1168     -.1168     -.4283      223.6     -9.233    
     5    5  0.000     -.1168     -.1168     -.4283      249.4     -27.41    
     6    5  0.000     -.1168     -.1168     -.4283      258.4     -25.01    
     1    6  0.000     -.7788E-01 -.7788E-01 -.4673      75.00      375.1    
     2    6  0.000     -.7788E-01 -.7788E-01 -.4673      90.12      278.8    
     3    6  0.000     -.7788E-01 -.7788E-01 -.4673      190.0      3.966    
     4    6  0.000     -.7788E-01 -.7788E-01 -.4673      225.5     -5.054    
     5    6  0.000     -.7788E-01 -.7788E-01 -.4673      246.5     -32.26    
     6    6  0.000     -.7788E-01 -.7788E-01 -.4673      253.0     -28.93    
     1    7  0.000     -.3894E-01 -.3894E-01 -.5062      71.65      444.8    
     2    7  0.000     -.3894E-01 -.3894E-01 -.5062      76.19      401.0    
     3    7  0.000     -.3894E-01 -.3894E-01 -.5062      204.9      1.665    
     4    7  0.000     -.3894E-01 -.3894E-01 -.5062      224.4     -.2630    
     5    7  0.000     -.3894E-01 -.3894E-01 -.5062      245.2     -35.50    
     6    7  0.000     -.3894E-01 -.3894E-01 -.5062      247.3     -34.09    
     1    8  0.000      0.000      0.000     -.5451      69.96      478.8    
     2    8  0.000      0.000      0.000     -.5451      69.96      478.8    
     3    8  0.000      0.000      0.000     -.5451      217.4      1.582    
     4    8  0.000      0.000      0.000     -.5451      217.4      1.582    
     5    8  0.000      0.000      0.000     -.5451      244.8     -36.60    
     6    8  0.000      0.000      0.000     -.5451      244.8     -36.60    
     1    9  0.000     0.3894E-01 0.3894E-01 -.5841      71.65      444.8    
