     1     1      1 1      1 2      1 3   -1309.5413      1.0000    0.00000
     1     2      1 1      1 1      2 1   -2.1005215      1.0000    0.00000
     1     3      1 1      1 2      2 1   -4.1572697      1.0000    0.00000
     1     4      1 1      1 1      2 2   -4.1572697      1.0000    0.00000
     1     5      1 1      1 2      2 3    327.38532      1.0000    0.00000
