 # la,nk,dk(nk),kp(:,nk),om(la,nk),gruneisen(la,nk))
     1    1  0.000      0.000      0.000      0.000     0.2251E-01 0.1376E-24
     2    1  0.000      0.000      0.000      0.000     0.2013E-01  0.000    
     3    1  0.000      0.000      0.000      0.000     0.2013E-01 0.7720E-11
     4    1  0.000      0.000      0.000      0.000      281.1      1.894    
     5    1  0.000      0.000      0.000      0.000      281.1      1.894    
     6    1  0.000      0.000      0.000      0.000      281.1      1.894    
     1    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      5.389      238.8    
     2    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      6.401      221.4    
     3    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      13.50      13.05    
     4    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      280.7      1.783    
     5    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      280.7      1.868    
     6    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      281.0      1.807    
     1    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      10.82      236.1    
     2    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      13.03      212.9    
     3    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      26.88      13.46    
     4    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      279.8      1.445    
     5    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      279.8      1.791    
     6    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      280.6      1.548    
     1    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      16.34      232.0    
     2    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      20.06      200.9    
     3    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      40.02      14.12    
     4    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      278.2      1.663    
     5    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      278.2     0.8654    
     6    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      280.1      1.118    
     1    5 0.1126     0.7519E-01 -.7519E-01  0.000      21.95      226.9    
     2    5 0.1126     0.7519E-01 -.7519E-01  0.000      27.57      187.5    
     3    5 0.1126     0.7519E-01 -.7519E-01  0.000      52.82      14.99    
     4    5 0.1126     0.7519E-01 -.7519E-01  0.000      276.1      1.481    
     5    5 0.1126     0.7519E-01 -.7519E-01  0.000      276.4     0.2457E-01
     6    5 0.1126     0.7519E-01 -.7519E-01  0.000      279.3     0.5160    
     1    6 0.1408     0.9399E-01 -.9399E-01  0.000      27.67      221.1    
     2    6 0.1408     0.9399E-01 -.9399E-01  0.000      35.55      174.6    
     3    6 0.1408     0.9399E-01 -.9399E-01  0.000      65.17      16.04    
     4    6 0.1408     0.9399E-01 -.9399E-01  0.000      273.3      1.244    
     5    6 0.1408     0.9399E-01 -.9399E-01  0.000      274.3     -1.097    
     6    6 0.1408     0.9399E-01 -.9399E-01  0.000      278.2     -.2553    
     1    7 0.1689     0.1128     -.1128      0.000      33.47      215.3    
     2    7 0.1689     0.1128     -.1128      0.000      43.88      163.4    
     3    7 0.1689     0.1128     -.1128      0.000      77.00      17.18    
     4    7 0.1689     0.1128     -.1128      0.000      269.9     0.9423    
     5    7 0.1689     0.1128     -.1128      0.000      272.2     -2.509    
     6    7 0.1689     0.1128     -.1128      0.000      276.9     -1.195    
     1    8 0.1971     0.1316     -.1316      0.000      39.30      209.9    
     2    8 0.1971     0.1316     -.1316      0.000      52.38      154.4    
     3    8 0.1971     0.1316     -.1316      0.000      88.25      18.34    
     4    8 0.1971     0.1316     -.1316      0.000      266.1     0.5658    
     5    8 0.1971     0.1316     -.1316      0.000      270.3     -4.205    
     6    8 0.1971     0.1316     -.1316      0.000      275.3     -2.303    
     1    9 0.2252     0.1504     -.1504      0.000      45.11      205.0    
     2    9 0.2252     0.1504     -.1504      0.000      60.83      147.8    
     3    9 0.2252     0.1504     -.1504      0.000      98.90      19.42    
     4    9 0.2252     0.1504     -.1504      0.000      261.7     0.9731E-01
     5    9 0.2252     0.1504     -.1504      0.000      268.6     -6.157    
     6    9 0.2252     0.1504     -.1504      0.000      273.5     -3.578    
     1   10 0.2534     0.1692     -.1692      0.000      50.81      201.1    
     2   10 0.2534     0.1692     -.1692      0.000      69.02      143.7    
     3   10 0.2534     0.1692     -.1692      0.000      108.9      20.33    
     4   10 0.2534     0.1692     -.1692      0.000      256.8     -.4849    
     5   10 0.2534     0.1692     -.1692      0.000      267.4     -8.314    
     6   10 0.2534     0.1692     -.1692      0.000      271.3     -5.019    
     1   11 0.2816     0.1880     -.1880      0.000      56.31      198.3    
     2   11 0.2816     0.1880     -.1880      0.000      76.71      141.9    
     3   11 0.2816     0.1880     -.1880      0.000      118.3      20.99    
     4   11 0.2816     0.1880     -.1880      0.000      251.5     -1.207    
     5   11 0.2816     0.1880     -.1880      0.000      266.5     -10.61    
     6   11 0.2816     0.1880     -.1880      0.000      269.0     -6.625    
     1   12 0.3097     0.2068     -.2068      0.000      61.54      196.8    
     2   12 0.3097     0.2068     -.2068      0.000      83.75      142.3    
     3   12 0.3097     0.2068     -.2068      0.000      127.1      21.34    
     4   12 0.3097     0.2068     -.2068      0.000      245.8     -2.098    
     5   12 0.3097     0.2068     -.2068      0.000      265.9     -12.97    
     6   12 0.3097     0.2068     -.2068      0.000      266.4     -8.390    
     1   13 0.3379     0.2256     -.2256      0.000      66.38      196.6    
     2   13 0.3379     0.2256     -.2256      0.000      90.02      144.7    
     3   13 0.3379     0.2256     -.2256      0.000      135.4      21.36    
     4   13 0.3379     0.2256     -.2256      0.000      239.9     -3.188    
     5   13 0.3379     0.2256     -.2256      0.000      263.8     -10.31    
     6   13 0.3379     0.2256     -.2256      0.000      265.5     -15.34    
     1   14 0.3660     0.2444     -.2444      0.000      70.78      198.0    
     2   14 0.3660     0.2444     -.2444      0.000      95.45      148.8    
     3   14 0.3660     0.2444     -.2444      0.000      143.1      21.06    
     4   14 0.3660     0.2444     -.2444      0.000      233.7     -4.506    
     5   14 0.3660     0.2444     -.2444      0.000      261.0     -12.36    
     6   14 0.3660     0.2444     -.2444      0.000      265.2     -17.66    
     1   15 0.3942     0.2632     -.2632      0.000      74.64      200.8    
     2   15 0.3942     0.2632     -.2632      0.000      100.1      154.6    
     3   15 0.3942     0.2632     -.2632      0.000      150.3      20.47    
     4   15 0.3942     0.2632     -.2632      0.000      227.5     -6.076    
     5   15 0.3942     0.2632     -.2632      0.000      258.3     -14.53    
     6   15 0.3942     0.2632     -.2632      0.000      264.9     -19.90    
     1   16 0.4223     0.2820     -.2820      0.000      77.93      205.4    
     2   16 0.4223     0.2820     -.2820      0.000      103.9      161.6    
     3   16 0.4223     0.2820     -.2820      0.000      157.1      19.59    
     4   16 0.4223     0.2820     -.2820      0.000      221.2     -7.905    
     5   16 0.4223     0.2820     -.2820      0.000      255.7     -16.78    
     6   16 0.4223     0.2820     -.2820      0.000      264.5     -22.03    
     1   17 0.4505     0.3008     -.3008      0.000      80.59      211.6    
     2   17 0.4505     0.3008     -.3008      0.000      107.0      169.7    
     3   17 0.4505     0.3008     -.3008      0.000      163.4      18.47    
     4   17 0.4505     0.3008     -.3008      0.000      215.3     -9.959    
     5   17 0.4505     0.3008     -.3008      0.000      253.4     -19.08    
     6   17 0.4505     0.3008     -.3008      0.000      264.0     -24.03    
     1   18 0.4786     0.3196     -.3196      0.000      82.61      219.7    
     2   18 0.4786     0.3196     -.3196      0.000      109.3      178.6    
     3   18 0.4786     0.3196     -.3196      0.000      169.4      17.11    
     4   18 0.4786     0.3196     -.3196      0.000      209.8     -12.11    
     5   18 0.4786     0.3196     -.3196      0.000      251.3     -21.38    
     6   18 0.4786     0.3196     -.3196      0.000      263.3     -25.86    
     1   19 0.5068     0.3384     -.3384      0.000      84.00      229.7    
     2   19 0.5068     0.3384     -.3384      0.000      110.9      188.0    
     3   19 0.5068     0.3384     -.3384      0.000      175.1      15.51    
     4   19 0.5068     0.3384     -.3384      0.000      205.2     -14.04    
     5   19 0.5068     0.3384     -.3384      0.000      249.6     -23.62    
     6   19 0.5068     0.3384     -.3384      0.000      262.5     -27.50    
     1   20 0.5349     0.3572     -.3572      0.000      84.78      241.7    
     2   20 0.5349     0.3572     -.3572      0.000      111.3      197.8    
     3   20 0.5349     0.3572     -.3572      0.000      180.5      13.70    
     4   20 0.5349     0.3572     -.3572      0.000      201.9     -15.22    
     5   20 0.5349     0.3572     -.3572      0.000      248.3     -25.76    
     6   20 0.5349     0.3572     -.3572      0.000      261.6     -28.92    
     1   21 0.5631     0.3760     -.3760      0.000      85.01      255.6    
     2   21 0.5631     0.3760     -.3760      0.000      110.6      208.0    
     3   21 0.5631     0.3760     -.3760      0.000      185.9      11.71    
     4   21 0.5631     0.3760     -.3760      0.000      200.3     -15.07    
     5   21 0.5631     0.3760     -.3760      0.000      247.4     -27.74    
     6   21 0.5631     0.3760     -.3760      0.000      260.6     -30.09    
     1   22 0.5913     0.3948     -.3948      0.000      84.76      271.3    
     2   22 0.5913     0.3948     -.3948      0.000      108.4      219.2    
     3   22 0.5913     0.3948     -.3948      0.000      191.1      9.592    
