 #junk,om(i),total_dos(i),integrate_dos(i),tretrados(test)
     7 0.52000E-01 0.13180E-08 0.11423E-08 0.62543E-09
     7 0.92011     0.11320E-05 0.98223E-06 0.57961E-06
     7  1.7882     0.43750E-05 0.47739E-05 0.22429E-05
     7  2.6563     0.97303E-05 0.13207E-04 0.49906E-05
     7  3.5245     0.17198E-04 0.28112E-04 0.88225E-05
     7  4.3926     0.26778E-04 0.51319E-04 0.13739E-04
     7  5.2607     0.38470E-04 0.84660E-04 0.19739E-04
     7  6.1288     0.52274E-04 0.12996E-03 0.26824E-04
     7  6.9969     0.68191E-04 0.18906E-03 0.34994E-04
     7  7.8650     0.86220E-04 0.26379E-03 0.44247E-04
     7  8.7331     0.10636E-03 0.35597E-03 0.54585E-04
     7  9.6012     0.12862E-03 0.46743E-03 0.66007E-04
     7  10.469     0.15298E-03 0.60002E-03 0.78514E-04
     7  11.337     0.17946E-03 0.75555E-03 0.92104E-04
     7  12.206     0.20805E-03 0.93586E-03 0.10678E-03
     7  13.074     0.23875E-03 0.11428E-02 0.12254E-03
     7  13.942     0.27157E-03 0.13781E-02 0.13938E-03
     7  14.810     0.41066E-03 0.17340E-02 0.21279E-03
     7  15.678     0.65938E-03 0.23055E-02 0.34634E-03
     7  16.546     0.84225E-03 0.30354E-02 0.44733E-03
     7  17.414     0.95927E-03 0.38668E-02 0.51574E-03
     7  18.282     0.10104E-02 0.47425E-02 0.55159E-03
     7  19.150     0.99576E-03 0.56055E-02 0.55487E-03
     7  20.019     0.10856E-02 0.65464E-02 0.60966E-03
     7  20.887     0.11797E-02 0.75688E-02 0.66627E-03
     7  21.755     0.12762E-02 0.86748E-02 0.72382E-03
     7  22.623     0.13750E-02 0.98665E-02 0.78230E-03
     7  23.491     0.14780E-02 0.11147E-01 0.84338E-03
     7  24.359     0.15865E-02 0.12522E-01 0.90857E-03
     7  25.227     0.17005E-02 0.13996E-01 0.97777E-03
     7  26.095     0.18200E-02 0.15574E-01 0.10510E-02
     7  26.964     0.19450E-02 0.17259E-01 0.11282E-02
     7  27.832     0.20755E-02 0.19058E-01 0.12095E-02
     7  28.700     0.22488E-02 0.21007E-01 0.12948E-02
     7  29.568     0.27177E-02 0.23362E-01 0.13841E-02
     7  30.436     0.29035E-02 0.25879E-01 0.14773E-02
     7  31.304     0.28089E-02 0.28313E-01 0.15775E-02
     7  32.172     0.29565E-02 0.30875E-01 0.16840E-02
     7  33.040     0.31180E-02 0.33578E-01 0.17936E-02
     7  33.908     0.32838E-02 0.36424E-01 0.19063E-02
     7  34.777     0.34836E-02 0.39443E-01 0.20220E-02
     7  35.645     0.38062E-02 0.42742E-01 0.21335E-02
     7  36.513     0.40299E-02 0.46234E-01 0.22357E-02
     7  37.381     0.41667E-02 0.49845E-01 0.23404E-02
     7  38.249     0.42176E-02 0.53501E-01 0.24476E-02
     7  39.117     0.43954E-02 0.57310E-01 0.25575E-02
     7  39.985     0.45773E-02 0.61277E-01 0.26699E-02
     7  40.853     0.47716E-02 0.65412E-01 0.27932E-02
     7  41.721     0.50020E-02 0.69747E-01 0.29309E-02
     7  42.590     0.52936E-02 0.74335E-01 0.30773E-02
     7  43.458     0.56488E-02 0.79231E-01 0.32344E-02
     7  44.326     0.63141E-02 0.84703E-01 0.34005E-02
     7  45.194     0.62628E-02 0.90131E-01 0.35740E-02
     7  46.062     0.65363E-02 0.95796E-01 0.37549E-02
     7  46.930     0.68308E-02 0.10172     0.39428E-02
     7  47.798     0.71347E-02 0.10790     0.41326E-02
     7  48.666     0.74456E-02 0.11435     0.43359E-02
     7  49.534     0.77693E-02 0.12109     0.45518E-02
     7  50.403     0.81058E-02 0.12811     0.47805E-02
     7  51.271     0.84556E-02 0.13544     0.50218E-02
     7  52.139     0.88358E-02 0.14310     0.52700E-02
     7  53.007     0.92576E-02 0.15112     0.55259E-02
     7  53.875     0.97384E-02 0.15956     0.58070E-02
     7  54.743     0.10265E-01 0.16846     0.61031E-02
     7  55.611     0.11083E-01 0.17806     0.64140E-02
     7  56.479     0.11331E-01 0.18788     0.67395E-02
     7  57.347     0.11945E-01 0.19823     0.71575E-02
     7  58.216     0.12675E-01 0.20922     0.76845E-02
     7  59.084     0.13482E-01 0.22090     0.82576E-02
     7  59.952     0.14331E-01 0.23332     0.88204E-02
     7  60.820     0.15260E-01 0.24655     0.94097E-02
     7  61.688     0.16281E-01 0.26066     0.10039E-01
     7  62.556     0.17513E-01 0.27584     0.10738E-01
     7  63.424     0.19795E-01 0.29299     0.12402E-01
     7  64.292     0.21840E-01 0.31192     0.13929E-01
     7  65.161     0.23565E-01 0.33234     0.15074E-01
     7  66.029     0.25183E-01 0.35417     0.16115E-01
     7  66.897     0.25401E-01 0.37618     0.15760E-01
     7  67.765     0.26842E-01 0.39945     0.16304E-01
     7  68.633     0.27664E-01 0.42342     0.16796E-01
     7  69.501     0.27473E-01 0.44723     0.17271E-01
     7  70.369     0.28185E-01 0.47166     0.17748E-01
     7  71.237     0.28911E-01 0.49672     0.18233E-01
     7  72.105     0.30027E-01 0.52274     0.19091E-01
     7  72.974     0.30143E-01 0.54886     0.18922E-01
     7  73.842     0.30635E-01 0.57541     0.19121E-01
     7  74.710     0.31500E-01 0.60271     0.19692E-01
     7  75.578     0.32382E-01 0.63078     0.20260E-01
     7  76.446     0.33402E-01 0.65972     0.20921E-01
