 # la,nk,dk(nk),kp(:,nk),om(la,nk),gruneisen(la,nk))
     1    1  0.000     -.2726     -.2726     -.2726      63.64      292.1    
     2    1  0.000     -.2726     -.2726     -.2726      63.64      292.1    
     3    1  0.000     -.2726     -.2726     -.2726      209.9      54.57    
     4    1  0.000     -.2726     -.2726     -.2726      220.4     -46.40    
     5    1  0.000     -.2726     -.2726     -.2726      264.7     -14.74    
     6    1  0.000     -.2726     -.2726     -.2726      264.7     -14.74    
     1    2  0.000     -.2336     -.2336     -.3115      66.58      276.8    
     2    2  0.000     -.2336     -.2336     -.3115      69.48      248.8    
     3    2  0.000     -.2336     -.2336     -.3115      203.4      41.09    
     4    2  0.000     -.2336     -.2336     -.3115      221.4     -30.11    
     5    2  0.000     -.2336     -.2336     -.3115      262.7     -15.62    
     6    2  0.000     -.2336     -.2336     -.3115      264.6     -16.08    
     1    3  0.000     -.1947     -.1947     -.3505      73.38      253.3    
     2    3  0.000     -.1947     -.1947     -.3505      84.11      182.6    
     3    3  0.000     -.1947     -.1947     -.3505      189.5      37.01    
     4    3  0.000     -.1947     -.1947     -.3505      221.8     -20.30    
     5    3  0.000     -.1947     -.1947     -.3505      257.5     -18.32    
     6    3  0.000     -.1947     -.1947     -.3505      263.6     -19.02    
     1    4  0.000     -.1558     -.1558     -.3894      79.95      249.2    
     2    4  0.000     -.1558     -.1558     -.3894      99.62      161.1    
     3    4  0.000     -.1558     -.1558     -.3894      176.3      30.81    
     4    4  0.000     -.1558     -.1558     -.3894      222.6     -15.01    
     5    4  0.000     -.1558     -.1558     -.3894      251.7     -22.77    
     6    4  0.000     -.1558     -.1558     -.3894      261.5     -22.14    
     1    5  0.000     -.1168     -.1168     -.4283      83.16      271.3    
     2    5  0.000     -.1168     -.1168     -.4283      103.1      197.0    
     3    5  0.000     -.1168     -.1168     -.4283      176.7      13.20    
     4    5  0.000     -.1168     -.1168     -.4283      225.0     -10.43    
     5    5  0.000     -.1168     -.1168     -.4283      248.1     -28.06    
     6    5  0.000     -.1168     -.1168     -.4283      258.4     -25.12    
     1    6  0.000     -.7788E-01 -.7788E-01 -.4673      82.39      314.7    
     2    6  0.000     -.7788E-01 -.7788E-01 -.4673      93.19      264.7    
     3    6  0.000     -.7788E-01 -.7788E-01 -.4673      192.0      4.019    
     4    6  0.000     -.7788E-01 -.7788E-01 -.4673      228.1     -5.593    
     5    6  0.000     -.7788E-01 -.7788E-01 -.4673      247.4     -32.45    
     6    6  0.000     -.7788E-01 -.7788E-01 -.4673      254.6     -28.64    
     1    7  0.000     -.3894E-01 -.3894E-01 -.5062      79.77      362.7    
     2    7  0.000     -.3894E-01 -.3894E-01 -.5062      82.60      344.8    
     3    7  0.000     -.3894E-01 -.3894E-01 -.5062      209.8      1.525    
     4    7  0.000     -.3894E-01 -.3894E-01 -.5062      228.9     -.4783    
     5    7  0.000     -.3894E-01 -.3894E-01 -.5062      248.5     -34.95    
     6    7  0.000     -.3894E-01 -.3894E-01 -.5062      250.9     -33.29    
     1    8  0.000      0.000      0.000     -.5451      78.40      385.0    
     2    8  0.000      0.000      0.000     -.5451      78.40      385.0    
     3    8  0.000      0.000      0.000     -.5451      223.2      1.501    
     4    8  0.000      0.000      0.000     -.5451      223.2      1.501    
