           1           1           1           8   1.4281442251533691E-009  -1.4281442251533694E-010  -5.7125769006134774E-010           1   1.4281442251533691E-009  -1.4281442251533694E-010  -5.7125769006134774E-010
           1           1           1           8   1.4281442251533691E-009  -1.4281442251533694E-010  -5.7125769006134774E-010           1   1.4281442251533691E-009  -1.4281442251533694E-010  -5.7125769006134774E-010
 ********************************************************************
           1           1           2           8   1.2496261970091980E-009  -7.1407211257668468E-011  -1.4281442251533694E-010           2   1.2496261970091980E-009   7.1407211257668468E-011   1.4281442251533694E-010
           1           1           2           8   1.4281442251533691E-009   1.4281442251533694E-010   5.7125769006134774E-010           2   1.4281442251533691E-009  -1.4281442251533694E-010  -5.7125769006134774E-010
 ********************************************************************
           1           1           3           8   1.4281442251533691E-009  -1.4281442251533694E-010  -5.7125769006134774E-010           4  -1.4281442251533691E-009   1.4281442251533694E-010   5.7125769006134774E-010
           1           1           3           8  -1.4281442251533691E-009   1.4281442251533694E-010   5.7125769006134774E-010           4   1.4281442251533691E-009  -1.4281442251533694E-010  -5.7125769006134774E-010
 ********************************************************************
           1           1           4           8   3.5703605628834234E-011   1.4281442251533691E-009   2.2136235489877224E-009           8   1.4281442251533691E-009   3.5703605628834234E-011  -2.2136235489877224E-009
           1           1           4           8  -1.4281442251533694E-010   1.4281442251533691E-009   5.7125769006134774E-010           8   1.4281442251533691E-009  -1.4281442251533694E-010  -5.7125769006134774E-010
 ********************************************************************
           1           1           5           8  -2.8562884503067387E-010   1.6066622532975402E-009  -6.7836850694785035E-010          12  -6.7836850694785035E-010  -2.8562884503067387E-010  -1.6066622532975402E-009
           1           1           5           8  -1.4281442251533694E-010   5.7125769006134774E-010   1.4281442251533691E-009          12   1.4281442251533691E-009  -1.4281442251533694E-010  -5.7125769006134774E-010
 ********************************************************************
           1           1           6           8  -2.8562884503067387E-010   1.6066622532975402E-009  -6.7836850694785035E-010          15   1.6066622532975402E-009   2.8562884503067387E-010   6.7836850694785035E-010
           1           1           6           8   1.4281442251533694E-010   1.4281442251533691E-009   5.7125769006134774E-010          15   1.4281442251533691E-009  -1.4281442251533694E-010  -5.7125769006134774E-010
 ********************************************************************
           1           1           7           8   3.5703605628834234E-011   1.4281442251533691E-009   2.2136235489877224E-009          24   2.2136235489877224E-009  -3.5703605628834234E-011  -1.4281442251533691E-009
           1           1           7           8   1.4281442251533694E-010   5.7125769006134774E-010   1.4281442251533691E-009          24   1.4281442251533691E-009  -1.4281442251533694E-010  -5.7125769006134774E-010
 ********************************************************************
           1           1           8           8   1.2496261970091980E-009  -7.1407211257668468E-011  -1.4281442251533694E-010          40  -1.4281442251533694E-010  -7.1407211257668468E-011  -1.2496261970091980E-009
           1           1           8           8   5.7125769006134774E-010  -1.4281442251533694E-010   1.4281442251533691E-009          40   1.4281442251533691E-009  -1.4281442251533694E-010  -5.7125769006134774E-010
 ********************************************************************
           1           1   2.3670013802451305E-018  -6.0185310762101120E-036  -2.3670013802451305E-018
           1           2           1           8   6.7836845625859557E-010  -1.4638477214001275E-009  -8.9259007402446789E-010           1   6.7836845625859557E-010  -1.4638477214001275E-009  -8.9259007402446789E-010
           1           2           1           8   6.7836845625859557E-010  -1.4638477214001275E-009  -8.9259007402446789E-010           1   6.7836845625859557E-010  -1.4638477214001275E-009  -8.9259007402446789E-010
 ********************************************************************
           1           2           2           8   6.4266485329761675E-010   1.1425152947513188E-009  -1.5709585302830635E-009           2   6.4266485329761675E-010  -1.1425152947513188E-009   1.5709585302830635E-009
           1           2           2           8   6.7836845625859557E-010   1.4638477214001275E-009   8.9259007402446789E-010           2   6.7836845625859557E-010  -1.4638477214001275E-009  -8.9259007402446789E-010
 ********************************************************************
           1           2           3           8   6.7836845625859557E-010  -1.4638477214001275E-009  -8.9259007402446789E-010           4  -6.7836845625859557E-010   1.4638477214001275E-009   8.9259007402446789E-010
           1           2           3           8  -6.7836845625859557E-010   1.4638477214001275E-009   8.9259007402446789E-010           4   6.7836845625859557E-010  -1.4638477214001275E-009  -8.9259007402446789E-010
 ********************************************************************
           1           2           4           8   3.5703602960978713E-011   1.5352549273220847E-009   2.4992522072685099E-010           8   1.5352549273220847E-009   3.5703602960978713E-011  -2.4992522072685099E-010
           1           2           4           8  -1.4638477214001275E-009   6.7836845625859557E-010   8.9259007402446789E-010           8   6.7836845625859557E-010  -1.4638477214001275E-009  -8.9259007402446789E-010
 ********************************************************************
           1           2           5           8   7.1407205921957409E-010   4.9985044145370197E-010  -5.7125764737565941E-010          12  -5.7125764737565941E-010   7.1407205921957409E-010  -4.9985044145370197E-010
           1           2           5           8  -1.4638477214001275E-009   8.9259007402446789E-010   6.7836845625859557E-010          12   6.7836845625859557E-010  -1.4638477214001275E-009  -8.9259007402446789E-010
 ********************************************************************
           1           2           6           8   7.1407205921957409E-010   4.9985044145370197E-010  -5.7125764737565941E-010          15   4.9985044145370197E-010  -7.1407205921957409E-010   5.7125764737565941E-010
           1           2           6           8   1.4638477214001275E-009   6.7836845625859557E-010   8.9259007402446789E-010          15   6.7836845625859557E-010  -1.4638477214001275E-009  -8.9259007402446789E-010
 ********************************************************************
           1           2           7           8   3.5703602960978713E-011   1.5352549273220847E-009   2.4992522072685099E-010          24   2.4992522072685099E-010  -3.5703602960978713E-011  -1.5352549273220847E-009
           1           2           7           8   1.4638477214001275E-009   8.9259007402446789E-010   6.7836845625859557E-010          24   6.7836845625859557E-010  -1.4638477214001275E-009  -8.9259007402446789E-010
 ********************************************************************
