 tempk,i,kibz(:,i),ii,omega,nb0,1/tauinv_N(i,ii),1/tauinv_U(i,ii),1/tauinv_tot(i,ii),1/tauinv_eff(i,ii),veloc(:,ii,mapinv(i))
  300.00000                  5  0.0000000      0.0000000     -1.1018770                  4  235.20750     0.47856471     0.38609699E-10 0.34832539E-10 0.18311994E-10       Infinity  0.0000000     -.15100759E-17 0.10067173E-17
  300.00000                  5  0.0000000      0.0000000     -1.1018770                  5  269.46875     0.37859673     0.21333644E-10 0.74813184E-11 0.55389204E-11       Infinity -.87871952E-18 0.87871952E-18 -.26361586E-17
  300.00000                  5  0.0000000      0.0000000     -1.1018770                  6  269.46875     0.37859673     0.15856446E-10 0.58022760E-11 0.42478719E-11       Infinity -.87871952E-18 -.26361586E-17 -.26361586E-17
  300.00000                  6 0.13773463     0.13773463     -1.2396116                  1  76.625619      2.2517170     0.14782298E-09 0.30691513E-10 0.25414804E-10       Infinity 0.66780927E-07 0.66780927E-07 0.67976763E-06
  300.00000                  6 0.13773463     0.13773463     -1.2396116                  2  88.155121      1.9003978     0.59942265E-10 0.14991088E-10 0.11991987E-10       Infinity 0.44852932E-05 0.44852932E-05 -.53756115E-06
  300.00000                  6 0.13773463     0.13773463     -1.2396116                  3  207.33957     0.58717937     0.21264298E-10 0.31936014E-11 0.27765955E-11       Infinity -.31720921E-05 -.31720921E-05 0.93588450E-05
  300.00000                  6 0.13773463     0.13773463     -1.2396116                  4  242.58231     0.45437765     0.17429204E-10 0.19946823E-10 0.93016104E-11       Infinity -.35687357E-05 -.35687357E-05 -.65018996E-05
  300.00000                  6 0.13773463     0.13773463     -1.2396116                  5  269.25018     0.37914434     0.17554871E-10 0.54655053E-11 0.41678832E-11       Infinity 0.93488529E-08 0.93488529E-08 -.17238618E-06
  300.00000                  6 0.13773463     0.13773463     -1.2396116                  6  273.17295     0.36946731     0.35374072E-10 0.62770805E-11 0.53310865E-11       Infinity 0.11806580E-05 0.11806580E-05 -.47134899E-06
  300.00000                  7 0.27546925     0.27546925     -1.3773463                  1  73.003828      2.3852783     0.18125008E-09 0.44338627E-10 0.35624034E-10       Infinity -.41639321E-06 -.41639321E-06 0.20419562E-05
  300.00000                  7 0.27546925     0.27546925     -1.3773463                  2  105.19275      1.5240413     0.98703326E-10 0.28256573E-10 0.21967706E-10       Infinity 0.72518136E-06 0.72518136E-06 0.16114613E-05
  300.00000                  7 0.27546925     0.27546925     -1.3773463                  3  180.37350     0.72719867     0.10814615E-10 0.34255929E-11 0.26015399E-11       Infinity 0.12059174E-05 0.12059174E-05 0.55587150E-05
  300.00000                  7 0.27546925     0.27546925     -1.3773463                  4  239.13179     0.46548867     0.28944495E-10 0.17439429E-10 0.10882552E-10       Infinity -.32874256E-05 -.32874256E-05 -.52586304E-05
