    19  0.32926E-03  0.32926E-03  0.32926E-03 -0.12681E-01 -0.12681E-01 -0.12681E-01
    20 -0.16741E-01 -0.16741E-01 -0.16741E-01 -0.19167E-01 -0.19167E-01 -0.19167E-01
    21 -0.39736E-02 -0.39736E-02 -0.39736E-02 -0.10581E-01 -0.10581E-01 -0.10581E-01
    22 -0.21174E-01 -0.21174E-01 -0.21174E-01 -0.47391E-02 -0.47391E-02 -0.47391E-02
    23  0.14581E-01  0.14581E-01  0.14581E-01  0.32307E-01  0.32307E-01  0.32307E-01
    24  0.23186E-01  0.23186E-01  0.23186E-01  0.75789E-02  0.75789E-02  0.75789E-02
    25  0.14386E-01  0.14386E-01  0.14386E-01 -0.36898E-02 -0.36898E-02 -0.36898E-02
    26  0.36309E-01  0.36309E-01  0.36309E-01  0.38609E-01  0.38609E-01  0.38609E-01
    27  0.20216E-01  0.20216E-01  0.20216E-01  0.12538E-01  0.12538E-01  0.12538E-01
    28 -0.14740E-01 -0.14740E-01 -0.14740E-01 -0.61512E-02 -0.61512E-02 -0.61512E-02
    29 -0.34305E-01 -0.34305E-01 -0.34305E-01  0.11372E-01  0.11372E-01  0.11372E-01
    30 -0.40254E-02 -0.40254E-02 -0.40254E-02  0.22642E-01  0.22642E-01  0.22642E-01
    31 -0.57825E-02 -0.57825E-02 -0.57825E-02  0.16301E-01  0.16301E-01  0.16301E-01
    32 -0.30391E-01 -0.30391E-01 -0.30391E-01 -0.24002E-01 -0.24002E-01 -0.24002E-01
    33  0.11815E-01  0.11815E-01  0.11815E-01  0.11888E-01  0.11888E-01  0.11888E-01
    34 -0.42639E-02 -0.42639E-02 -0.42639E-02 -0.48900E-02 -0.48900E-02 -0.48900E-02
    35 -0.41183E-02 -0.41183E-02 -0.41183E-02  0.25148E-02  0.25148E-02  0.25148E-02
    36  0.24050E-01  0.24050E-01  0.24050E-01  0.38092E-01  0.38092E-01  0.38092E-01
    37  0.14174E-01  0.14174E-01  0.14174E-01 -0.13219E-01 -0.13219E-01 -0.13219E-01
    38  0.11816E-01  0.11816E-01  0.11816E-01 -0.15395E-01 -0.15395E-01 -0.15395E-01
    39 -0.35807E-01 -0.35807E-01 -0.35807E-01 -0.22460E-01 -0.22460E-01 -0.22460E-01
    40  0.56659E-01  0.56659E-01  0.56659E-01 -0.44212E-01 -0.44212E-01 -0.44212E-01
    41 -0.27507E-01 -0.27507E-01 -0.27507E-01  0.58974E-02  0.58974E-02  0.58974E-02
    42 -0.21176E-01 -0.21176E-01 -0.21176E-01 -0.17333E-01 -0.17333E-01 -0.17333E-01
    43  0.75060E-02  0.75060E-02  0.75060E-02 -0.27097E-02 -0.27097E-02 -0.27097E-02
    44 -0.18436E-01 -0.18436E-01 -0.18436E-01  0.77438E-02  0.77438E-02  0.77438E-02
    45  0.13519E-01  0.13519E-01  0.13519E-01  0.52833E-01  0.52833E-01  0.52833E-01
    46  0.28435E-02  0.28435E-02  0.28435E-02  0.10535E-01  0.10535E-01  0.10535E-01
    47 -0.13529E-01 -0.13529E-01 -0.13529E-01  0.72724E-02  0.72724E-02  0.72724E-02
    48  0.25786E-01  0.25786E-01  0.25786E-01  0.10784E-01  0.10784E-01  0.10784E-01
    49  0.88588E-02  0.88588E-02  0.88588E-02  0.13458E-01  0.13458E-01  0.13458E-01
    50 -0.22407E-01 -0.22407E-01 -0.22407E-01 -0.84127E-02 -0.84127E-02 -0.84127E-02
    51  0.29310E-01  0.29310E-01  0.29310E-01 -0.19517E-01 -0.19517E-01 -0.19517E-01
    52  0.14524E-01  0.14524E-01  0.14524E-01  0.86983E-02  0.86983E-02  0.86983E-02
    53 -0.97875E-02 -0.97875E-02 -0.97875E-02  0.23684E-01  0.23684E-01  0.23684E-01
    54 -0.31803E-01 -0.31803E-01 -0.31803E-01  0.35187E-01  0.35187E-01  0.35187E-01
    55 -0.52336E-01 -0.52336E-01 -0.52336E-01 -0.22377E-01 -0.22377E-01 -0.22377E-01
    56  0.81484E-02  0.81484E-02  0.81484E-02  0.14655E-01  0.14655E-01  0.14655E-01
    57  0.79830E-03  0.79830E-03  0.79830E-03 -0.93350E-03 -0.93350E-03 -0.93350E-03
    58  0.38247E-01  0.38247E-01  0.38247E-01  0.24613E-01  0.24613E-01  0.24613E-01
    59  0.24379E-01  0.24379E-01  0.24379E-01  0.14848E-01  0.14848E-01  0.14848E-01
    60  0.10282E-02  0.10282E-02  0.10282E-02  0.56054E-01  0.56054E-01  0.56054E-01
    61 -0.19371E-01 -0.19371E-01 -0.19371E-01 -0.13011E-01 -0.13011E-01 -0.13011E-01
    62 -0.57817E-02 -0.57817E-02 -0.57817E-02 -0.67291E-02 -0.67291E-02 -0.67291E-02
    63 -0.17353E-01 -0.17353E-01 -0.17353E-01  0.14713E-01  0.14713E-01  0.14713E-01
    64  0.15648E-01  0.15648E-01  0.15648E-01  0.14372E-02  0.14372E-02  0.14372E-02
    65  0.97342E-02  0.97342E-02  0.97342E-02 -0.34221E-01 -0.34221E-01 -0.34221E-01
    66 -0.10789E-02 -0.10789E-02 -0.10789E-02 -0.32153E-01 -0.32153E-01 -0.32153E-01
    67  0.59498E-03  0.59498E-03  0.59498E-03  0.21821E-01  0.21821E-01  0.21821E-01
    68  0.16296E-01  0.16296E-01  0.16296E-01  0.34327E-02  0.34327E-02  0.34327E-02
    69 -0.26200E-01 -0.26200E-01 -0.26200E-01 -0.14235E-01 -0.14235E-01 -0.14235E-01
    70  0.17268E-03  0.17268E-03  0.17268E-03  0.13410E-01  0.13410E-01  0.13410E-01
    71 -0.18364E-01 -0.18364E-01 -0.18364E-01 -0.60973E-02 -0.60973E-02 -0.60973E-02
    72  0.22022E-02  0.22022E-02  0.22022E-02  0.12195E-01  0.12195E-01  0.12195E-01
    73  0.27835E-01  0.27835E-01  0.27835E-01  0.55681E-02  0.55681E-02  0.55681E-02
    74  0.18253E-02  0.18253E-02  0.18253E-02 -0.21007E-01 -0.21007E-01 -0.21007E-01
    75  0.77413E-02  0.77413E-02  0.77413E-02 -0.23476E-01 -0.23476E-01 -0.23476E-01
    76 -0.74332E-02 -0.74332E-02 -0.74332E-02 -0.50322E-02 -0.50322E-02 -0.50322E-02
    77 -0.98263E-02 -0.98263E-02 -0.98263E-02 -0.33662E-02 -0.33662E-02 -0.33662E-02
    78  0.13920E-01  0.13920E-01  0.13920E-01 -0.11641E-01 -0.11641E-01 -0.11641E-01
    79 -0.56419E-02 -0.56419E-02 -0.56419E-02  0.13176E-01  0.13176E-01  0.13176E-01
    80  0.10410E-02  0.10410E-02  0.10410E-02 -0.49887E-02 -0.49887E-02 -0.49887E-02
    81  0.33401E-01  0.33401E-01  0.33401E-01  0.34027E-02  0.34027E-02  0.34027E-02
    82 -0.22173E-01 -0.22173E-01 -0.22173E-01 -0.87360E-02 -0.87360E-02 -0.87360E-02
    83  0.26074E-02  0.26074E-02  0.26074E-02  0.84989E-02  0.84989E-02  0.84989E-02
    84 -0.19964E-01 -0.19964E-01 -0.19964E-01 -0.50754E-01 -0.50754E-01 -0.50754E-01
    85 -0.10365E-01 -0.10365E-01 -0.10365E-01 -0.22975E-01 -0.22975E-01 -0.22975E-01
    86  0.17948E-01  0.17948E-01  0.17948E-01 -0.20550E-02 -0.20550E-02 -0.20550E-02
    87  0.21284E-01  0.21284E-01  0.21284E-01 -0.12424E-01 -0.12424E-01 -0.12424E-01
    88 -0.34242E-01 -0.34242E-01 -0.34242E-01  0.16202E-01  0.16202E-01  0.16202E-01
    89 -0.18113E-01 -0.18113E-01 -0.18113E-01 -0.22261E-01 -0.22261E-01 -0.22261E-01
    90 -0.51407E-02 -0.51407E-02 -0.51407E-02 -0.13186E-01 -0.13186E-01 -0.13186E-01
    91 -0.29276E-01 -0.29276E-01 -0.29276E-01 -0.21681E-01 -0.21681E-01 -0.21681E-01
    92  0.17190E-01  0.17190E-01  0.17190E-01 -0.16961E-01 -0.16961E-01 -0.16961E-01
    93  0.10472E-01  0.10472E-01  0.10472E-01 -0.10412E-02 -0.10412E-02 -0.10412E-02
    94 -0.18153E-01 -0.18153E-01 -0.18153E-01  0.43359E-02  0.43359E-02  0.43359E-02
    95  0.57310E-02  0.57310E-02  0.57310E-02 -0.95692E-02 -0.95692E-02 -0.95692E-02
    96 -0.31422E-01 -0.31422E-01 -0.31422E-01  0.54585E-02  0.54585E-02  0.54585E-02
    97 -0.11436E-01 -0.11436E-01 -0.11436E-01 -0.32108E-03 -0.32108E-03 -0.32108E-03
    98 -0.64219E-02 -0.64219E-02 -0.64219E-02 -0.99144E-02 -0.99144E-02 -0.99144E-02
    99 -0.91775E-02 -0.91775E-02 -0.91775E-02  0.31936E-02  0.31936E-02  0.31936E-02
   100 -0.48375E-02 -0.48375E-02 -0.48375E-02  0.23089E-02  0.23089E-02  0.23089E-02
   101 -0.39799E-02 -0.39799E-02 -0.39799E-02  0.21618E-01  0.21618E-01  0.21618E-01
   102  0.12936E-01  0.12936E-01  0.12936E-01  0.29570E-02  0.29570E-02  0.29570E-02
   103  0.58402E-02  0.58402E-02  0.58402E-02 -0.33278E-01 -0.33278E-01 -0.33278E-01
   104 -0.14621E-01 -0.14621E-01 -0.14621E-01 -0.13721E-01 -0.13721E-01 -0.13721E-01
   105 -0.95462E-02 -0.95462E-02 -0.95462E-02 -0.28037E-01 -0.28037E-01 -0.28037E-01
   106  0.18669E-01  0.18669E-01  0.18669E-01  0.91982E-02  0.91982E-02  0.91982E-02
   107  0.63672E-02  0.63672E-02  0.63672E-02 -0.24093E-01 -0.24093E-01 -0.24093E-01
   108  0.18876E-01  0.18876E-01  0.18876E-01 -0.25818E-01 -0.25818E-01 -0.25818E-01
   109  0.34086E-02  0.34086E-02  0.34086E-02  0.96930E-02  0.96930E-02  0.96930E-02
   110 -0.20885E-01 -0.20885E-01 -0.20885E-01  0.32366E-01  0.32366E-01  0.32366E-01
   111 -0.35228E-01 -0.35228E-01 -0.35228E-01  0.13137E-01  0.13137E-01  0.13137E-01
   112 -0.11559E-01 -0.11559E-01 -0.11559E-01 -0.16442E-01 -0.16442E-01 -0.16442E-01
   113  0.24734E-01  0.24734E-01  0.24734E-01 -0.21059E-02 -0.21059E-02 -0.21059E-02
   114  0.20383E-01  0.20383E-01  0.20383E-01 -0.15735E-01 -0.15735E-01 -0.15735E-01
   115 -0.31703E-01 -0.31703E-01 -0.31703E-01 -0.18562E-01 -0.18562E-01 -0.18562E-01
   116 -0.10697E-01 -0.10697E-01 -0.10697E-01  0.92179E-02  0.92179E-02  0.92179E-02
   117  0.16458E-01  0.16458E-01  0.16458E-01  0.10933E-01  0.10933E-01  0.10933E-01
   118  0.37431E-02  0.37431E-02  0.37431E-02  0.24978E-01  0.24978E-01  0.24978E-01
   119 -0.19132E-01 -0.19132E-01 -0.19132E-01  0.14543E-01  0.14543E-01  0.14543E-01
   120 -0.10979E-01 -0.10979E-01 -0.10979E-01  0.49960E-01  0.49960E-01  0.49960E-01
   121  0.29257E-01  0.29257E-01  0.29257E-01 -0.33629E-02 -0.33629E-02 -0.33629E-02
   122  0.19075E-02  0.19075E-02  0.19075E-02  0.12283E-01  0.12283E-01  0.12283E-01
   123  0.25421E-01  0.25421E-01  0.25421E-01  0.23433E-01  0.23433E-01  0.23433E-01
   124 -0.21435E-01 -0.21435E-01 -0.21435E-01 -0.38852E-01 -0.38852E-01 -0.38852E-01
   125 -0.17644E-01 -0.17644E-01 -0.17644E-01 -0.26055E-02 -0.26055E-02 -0.26055E-02
   126  0.48761E-02  0.48761E-02  0.48761E-02  0.59545E-02  0.59545E-02  0.59545E-02
   127  0.19347E-01  0.19347E-01  0.19347E-01 -0.22963E-02 -0.22963E-02 -0.22963E-02
   128 -0.19468E-01 -0.19468E-01 -0.19468E-01 -0.10379E-02 -0.10379E-02 -0.10379E-02
