280.45665826511043,	1.56281110225622
297.45331797920335,	1.47742180261046
314.88772292404667,	1.3969315889618
331.45264305842073,	1.32866163590121
348.4553084235452,	1.26529076883773
365.894384430302,	1.20192600275307
382.89971897366286,	1.14834110572615
400.341464158656,	1.09476230967806
417.7852112273263,	1.04852299115739
434.3574716018502,	1.00716445569736
451.3668099125654,	0.968258513725295
469.25030409566335,	0.934257758729166
485.8245663538645,	0.900238700796559
503.2729844844483,	0.871124829839887
520.7207353204731,	0.839564466374073
537.2969994623513,	0.812884885968892
553.8725963096704,	0.783758813054569
571.3223490293724,	0.759537927116181

