 tempk,i,kibz(:,i),ii,omega,nb0,1/tauinv_N(i,ii),1/tauinv_U(i,ii),1/tauinv_tot(i,ii),1/tauinv_eff(i,ii),veloc(:,ii,mapinv(i))
  300.00000                  2 -.80660424     -.70275884     -.14262705                  4  58.573612      3.0831847     0.12182448E-10 0.85437163E-11 0.50218351E-11       Infinity 0.63209156E-12 0.69266214E-12 0.14551163E-06
  300.00000                  2 -.80660424     -.70275884     -.14262705                  5  65.379368      2.7153297     0.22400924E-10 0.12675065E-10 0.80948015E-11       Infinity -.21210414E-12 0.83309885E-13 -.82760992E-07
  300.00000                  2 -.80660424     -.70275884     -.14262705                  6  65.379372      2.7153296     0.23007085E-10 0.12022734E-10 0.78963598E-11       Infinity 0.41886594E-11 0.41334317E-11 -.82759513E-07
  300.00000                  2 -.80660424     -.70275884     -.14262705                  7  68.971428      2.5506609     0.14211830E-10 0.82924284E-11 0.52368125E-11       Infinity 0.36667693E-12 -.93973609E-13 0.91283442E-06
  300.00000                  2 -.80660424     -.70275884     -.14262705                  8  68.971428      2.5506608     0.15428184E-10 0.81530250E-11 0.53341782E-11       Infinity 0.69671577E-12 0.12870116E-12 0.91283426E-06
  300.00000                  2 -.80660424     -.70275884     -.14262705                  9  100.42479      1.6162686     0.30015078E-11 0.15754521E-11 0.10331600E-11       Infinity 0.26747254E-13 -.44130566E-13 -.10869715E-05
  300.00000                  2 -.80660424     -.70275884     -.14262705                 10  100.42479      1.6162685     0.24505330E-11 0.17582872E-11 0.10237408E-11       Infinity 0.29319559E-12 0.22964983E-12 -.10869716E-05
  300.00000                  2 -.80660424     -.70275884     -.14262705                 11  106.04112      1.5085180     0.20162144E-11 0.15274890E-11 0.86907538E-12       Infinity -.20708913E-13 0.37622881E-13 0.88987156E-06
  300.00000                  2 -.80660424     -.70275884     -.14262705                 12  106.04112      1.5085179     0.21419880E-11 0.16666871E-11 0.93734008E-12       Infinity 0.26031650E-11 0.21942510E-11 0.88987245E-06
  300.00000                  2 -.80660424     -.70275884     -.14262705                 13  154.02619     0.91474072     0.47054748E-11 0.26480791E-11 0.16944826E-11       Infinity -.29014214E-13 0.22203120E-13 -.38295660E-06
  300.00000                  2 -.80660424     -.70275884     -.14262705                 14  154.02619     0.91474072     0.50601360E-11 0.25571476E-11 0.16987046E-11       Infinity 0.79824465E-12 0.62346681E-12 -.38295656E-06
  300.00000                  2 -.80660424     -.70275884     -.14262705                 15  156.83521     0.89158654     0.32073701E-12 0.30705067E-12 0.15687233E-12       Infinity 0.33004655E-13 -.34527650E-13 0.65005604E-06
