 # om(i),i,integrated_dos,total_dos,(dos(n+1-la,i),la=1,n))
 120.60        104  11.86     0.1882E-01  0.000      0.000      0.000      0.000     0.4943E-08 0.4943E-08 0.1186E-06 0.1705E-06 0.6290E-05
 121.77        105  11.88     0.1563E-01  0.000      0.000      0.000      0.000     0.1567E-07 0.2130E-07 0.2187E-06 0.3286E-06 0.1003E-04
 122.94        106  11.90     0.1289E-01  0.000      0.000      0.000      0.000     0.3227E-07 0.3988E-07 0.3995E-06 0.5838E-06 0.1578E-04
 124.12        107  11.91     0.1059E-01  0.000      0.000     0.3382E-09 0.3382E-09 0.6250E-07 0.8010E-07 0.7005E-06 0.1026E-05 0.2452E-04
 125.29        108  11.92     0.8709E-02  0.000      0.000     0.6019E-09 0.6019E-09 0.1144E-06 0.1437E-06 0.1213E-05 0.1725E-05 0.3762E-04
 126.46        109  11.93     0.7218E-02  0.000      0.000     0.1806E-08 0.1806E-08 0.2006E-06 0.2493E-06 0.2026E-05 0.2857E-05 0.5697E-04
 127.63        110  11.94     0.6106E-02  0.000      0.000     0.4775E-08 0.4775E-08 0.3405E-06 0.4356E-06 0.3318E-05 0.4664E-05 0.8519E-04
 128.80        111  11.94     0.5364E-02  0.000      0.000     0.9701E-08 0.1161E-07 0.5800E-06 0.7560E-06 0.5356E-05 0.7510E-05 0.1258E-03
 129.97        112  11.95     0.4990E-02  0.000      0.000     0.1895E-07 0.2582E-07 0.9621E-06 0.1271E-05 0.8542E-05 0.1193E-04 0.1833E-03
 131.14        113  11.95     0.4997E-02 0.4056E-09 0.4056E-09 0.3492E-07 0.4488E-07 0.1576E-05 0.2092E-05 0.1344E-04 0.1871E-04 0.2638E-03
 132.31        114  11.96     0.5404E-02 0.7186E-09 0.7186E-09 0.6452E-07 0.7976E-07 0.2557E-05 0.3387E-05 0.2087E-04 0.2895E-04 0.3748E-03
 133.48        115  11.97     0.6248E-02 0.2995E-08 0.2995E-08 0.1126E-06 0.1426E-06 0.4084E-05 0.5405E-05 0.3201E-04 0.4423E-04 0.5257E-03
 134.65        116  11.98     0.7577E-02 0.5861E-08 0.5861E-08 0.1899E-06 0.2382E-06 0.6416E-05 0.8497E-05 0.4845E-04 0.6668E-04 0.7280E-03
 135.82        117  11.99     0.9449E-02 0.1162E-07 0.1162E-07 0.3217E-06 0.4121E-06 0.9942E-05 0.1319E-04 0.7242E-04 0.9923E-04 0.9953E-03
 136.99        118  12.00     0.1194E-01 0.2479E-07 0.2751E-07 0.5386E-06 0.6987E-06 0.1520E-04 0.2021E-04 0.1069E-03 0.1458E-03 0.1343E-02
 138.16        119  12.02     0.1511E-01 0.4398E-07 0.4882E-07 0.8820E-06 0.1152E-05 0.2297E-04 0.3059E-04 0.1557E-03 0.2114E-03 0.1790E-02
 139.33        120  12.04     0.1907E-01 0.7838E-07 0.8498E-07 0.1427E-05 0.1856E-05 0.3427E-04 0.4575E-04 0.2241E-03 0.3026E-03 0.2355E-02
 140.50        121  12.07     0.2387E-01 0.1375E-06 0.1500E-06 0.2261E-05 0.2955E-05 0.5053E-04 0.6759E-04 0.3184E-03 0.4275E-03 0.3058E-02
 141.67        122  12.10     0.2960E-01 0.2326E-06 0.2556E-06 0.3540E-05 0.4635E-05 0.7362E-04 0.9865E-04 0.4468E-03 0.5963E-03 0.3920E-02
 142.84        123  12.15     0.3633E-01 0.3903E-06 0.4247E-06 0.5477E-05 0.7182E-05 0.1060E-03 0.1423E-03 0.6190E-03 0.8210E-03 0.4962E-02
 144.01        124  12.20     0.4408E-01 0.6377E-06 0.7000E-06 0.8370E-05 0.1099E-04 0.1508E-03 0.2027E-03 0.8469E-03 0.1116E-02 0.6200E-02
 145.19        125  12.26     0.5287E-01 0.1030E-05 0.1140E-05 0.1264E-04 0.1662E-04 0.2121E-03 0.2855E-03 0.1144E-02 0.1497E-02 0.7649E-02
 146.36        126  12.33     0.6270E-01 0.1642E-05 0.1820E-05 0.1886E-04 0.2486E-04 0.2950E-03 0.3972E-03 0.1527E-02 0.1983E-02 0.9315E-02
 147.53        127  12.42     0.7350E-01 0.2573E-05 0.2871E-05 0.2784E-04 0.3675E-04 0.4054E-03 0.5462E-03 0.2012E-02 0.2594E-02 0.1120E-01
 148.70        128  12.52     0.8519E-01 0.3986E-05 0.4472E-05 0.4063E-04 0.5372E-04 0.5510E-03 0.7423E-03 0.2618E-02 0.3348E-02 0.1329E-01
 149.87        129  12.63     0.9763E-01 0.6107E-05 0.6876E-05 0.5866E-04 0.7764E-04 0.7405E-03 0.9971E-03 0.3365E-02 0.4267E-02 0.1558E-01
 151.04        130  12.76     0.1107     0.9240E-05 0.1044E-04 0.8377E-04 0.1110E-03 0.9842E-03 0.1324E-02 0.4272E-02 0.5369E-02 0.1802E-01
 152.21        131  12.91     0.1241     0.1381E-04 0.1566E-04 0.1183E-03 0.1568E-03 0.1294E-02 0.1737E-02 0.5355E-02 0.6670E-02 0.2058E-01
 153.38        132  13.07     0.1377     0.2040E-04 0.2323E-04 0.1654E-03 0.2192E-03 0.1682E-02 0.2253E-02 0.6631E-02 0.8181E-02 0.2321E-01
 154.55        133  13.24     0.1512     0.2978E-04 0.3404E-04 0.2287E-03 0.3030E-03 0.2163E-02 0.2889E-02 0.8109E-02 0.9906E-02 0.2583E-01
 155.72        134  13.43     0.1644     0.4297E-04 0.4931E-04 0.3128E-03 0.4144E-03 0.2751E-02 0.3662E-02 0.9795E-02 0.1184E-01 0.2839E-01
 156.89        135  13.64     0.1771     0.6127E-04 0.7061E-04 0.4234E-03 0.5604E-03 0.3463E-02 0.4589E-02 0.1169E-01 0.1398E-01 0.3080E-01
 158.06        136  13.86     0.1889     0.8637E-04 0.9997E-04 0.5672E-03 0.7498E-03 0.4312E-02 0.5684E-02 0.1377E-01 0.1629E-01 0.3300E-01
 159.23        137  14.09     0.1999     0.1204E-03 0.1400E-03 0.7519E-03 0.9923E-03 0.5312E-02 0.6960E-02 0.1603E-01 0.1875E-01 0.3490E-01
