   24     0.413    0.127   -0.000   -0.000  11.134      16.054      26.239      37.171      38.080      53.544      68.262      76.039      78.493      82.159      82.571      92.859      156.69      159.68      160.62      167.14      171.55      179.86      185.37      190.19      190.55      200.20      206.84      214.33    
   25     0.455    0.170   -0.000   -0.000  14.726      21.308      34.455      41.486      42.814      52.014      68.890      77.804      78.377      84.315      86.423      93.449      156.89      159.83      162.20      167.52      172.49      179.68      183.95      188.60      189.99      199.05      203.20      213.59    
   26     0.498    0.212   -0.000   -0.000  18.500      26.435      41.522      45.958      48.876      50.997      69.665      77.107      80.334      87.018      90.521      94.483      157.13      159.96      163.89      167.91      173.73      179.47      182.26      186.73      189.22      197.66      199.68      212.74    
   27     0.540    0.255   -0.000   -0.000  22.363      31.389      46.224      50.552      52.426      55.046      70.582      76.512      81.843      90.454      93.051      97.146      157.42      160.03      165.55      168.21      175.11      179.23      180.44      184.80      188.23      195.99      196.94      211.82    
   28     0.582    0.297   -0.000   -0.000  26.238      36.119      49.670      50.644      59.552      61.079      71.656      76.145      83.108      94.045      94.170      101.22      157.74      160.01      167.12      168.30      176.12      178.71      178.98      183.35      187.03      194.22      195.21      210.88    
   29     0.625    0.340   -0.000   -0.000  30.063      40.566      51.187      52.626      66.353      66.712      72.957      76.193      84.252      94.655      97.846      105.36      158.09      159.91      168.01      168.61      175.73      177.32      178.71      183.39      185.69      193.12      193.95      209.93    
   30     0.667    0.382   -0.000   -0.000  33.785      44.659      52.063      55.212      71.454      72.139      74.947      77.100      85.319      95.113      101.27      109.16      158.48      159.75      167.22      170.03      174.03      176.49      178.46      184.29      184.84      192.32      193.49      208.96    
   31     0.710    0.425   -0.000   -0.000  37.364      48.315      53.148      57.423      74.429      75.132      79.308      79.715      86.326      95.457      104.27      112.36      158.94      159.62      166.01      170.91      172.46      176.23      178.26      182.99      186.73      191.48      193.97      207.96    
   32     0.752    0.467   -0.000   -0.000  40.762      51.451      54.330      59.220      76.279      77.164      83.382      84.135      87.285      95.697      106.66      114.75      159.49      159.61      164.63      169.27      173.53      176.40      178.18      181.91      188.60      190.79      194.90      206.88    
   33     0.795    0.509   -0.000   -0.000  43.947      54.008      55.511      60.562      78.219      79.325      86.866      88.215      88.273      95.839      108.27      116.15      159.82      160.14      163.33      167.36      175.25      176.84      178.27      181.22      190.23      190.29      195.91      205.69    
   34     0.837    0.552   -0.000   -0.000  46.888      55.985      56.620      61.437      80.574      81.710      89.139      89.799      91.552      95.895      108.98      116.50      160.27      160.85      162.28      165.74      177.17      177.45      178.59      181.03      189.95      191.51      196.76      204.36    
   35     0.880    0.594   -0.000   -0.000  49.565      57.445      57.603      61.866      83.340      84.294      90.081      92.127      93.936      95.878      108.77      115.80      160.88      161.54      161.58      164.50      178.13      179.18      179.26      181.41      189.79      192.38      197.28      202.86    
   36     0.922    0.637   -0.000   -0.000  51.966      58.428      58.482      61.893      86.387      87.022      91.057      93.929      95.462      95.801      107.76      114.19      161.26      161.51      162.09      163.64      178.86      179.96      181.48      182.33      189.83      192.81      197.37      201.18    
   37     0.964    0.679   -0.000   -0.000  54.090      59.078      59.192      61.569      89.492      89.829      92.067      95.414      95.676      96.238      106.08      111.86      161.26      161.99      162.46      163.10      179.60      180.76      183.66      183.75      190.20      192.85      196.99      199.33    
   38     1.007    0.722   -0.000   -0.000  55.948      59.547      59.646      60.944      92.219      92.610      93.086      95.499      96.454      97.038      103.93      109.01      161.47      162.25      162.65      162.82      180.29      181.34      185.21      185.91      190.98      192.62      196.18      197.34    
   39     1.049    0.764   -0.000   -0.000  57.553      59.837      59.891      60.053      93.961      94.057      94.817      95.239      96.762      99.438      101.46      105.83      161.79      162.26      162.71      162.72      180.90      181.53      186.69      187.50      192.18      192.56      195.00      195.30    
   40     1.092    0.807   -0.000   -0.000  58.919      58.920      59.952      59.952      94.807      94.807      94.849      94.849      98.860      98.862      102.54      102.54      162.09      162.09      162.71      162.71      181.35      181.35      187.70      187.70      193.49      193.49      193.59      193.60    
   41     1.092    0.807   -0.000   -0.000  58.919      58.920      59.952      59.952      94.807      94.807      94.849      94.849      98.860      98.862      102.54      102.54      162.09      162.09      162.71      162.71      181.35      181.35      187.70      187.70      193.49      193.49      193.59      193.60    
   42     1.107    0.807   -0.000    0.015  58.922      58.924      59.951      59.951      94.808      94.808      94.850      94.850      98.867      98.869      102.53      102.53      162.09      162.09      162.71      162.71      181.34      181.34      187.67      187.67      193.52      193.52      193.61      193.61    
   43     1.122    0.807   -0.000    0.030  58.931      58.933      59.948      59.948      94.812      94.812      94.854      94.854      98.889      98.891      102.52      102.52      162.09      162.09      162.71      162.71      181.34      181.34      187.56      187.56      193.59      193.59      193.64      193.64    
   44     1.137    0.807   -0.000    0.045  58.946      58.947      59.944      59.944      94.818      94.818      94.860      94.860      98.925      98.927      102.49      102.49      162.09      162.09      162.70      162.70      181.32      181.33      187.38      187.38      193.70      193.70      193.70      193.70    
   45     1.152    0.807   -0.000    0.060  58.966      58.968      59.938      59.938      94.826      94.826      94.868      94.868      98.975      98.977      102.45      102.45      162.10      162.10      162.69      162.69      181.31      181.31      187.15      187.15      193.77      193.78      193.85      193.85    
   46     1.167    0.807   -0.000    0.075  58.992      58.994      59.930      59.930      94.836      94.836      94.878      94.879      99.038      99.040      102.41      102.41      162.10      162.10      162.68      162.68      181.30      181.30      186.88      186.88      193.87      193.87      194.01      194.01    
   47     1.182    0.807   -0.000    0.090  59.023      59.024      59.921      59.921      94.848      94.848      94.890      94.890      99.115      99.117      102.35      102.35      162.11      162.11      162.67      162.67      181.28      181.28      186.57      186.57      193.98      193.98      194.19      194.19    
   48     1.197    0.807   -0.000    0.105  59.057      59.059      59.909      59.909      94.862      94.862      94.903      94.903      99.204      99.206      102.29      102.29      162.12      162.12      162.65      162.65      181.27      181.27      186.24      186.24      194.10      194.10      194.37      194.37    
   49     1.212    0.807   -0.000    0.120  59.096      59.097      59.895      59.896      94.876      94.876      94.916      94.916      99.305      99.306      102.21      102.21      162.13      162.13      162.63      162.63      181.27      181.27      185.89      185.89      194.23      194.23      194.55      194.55    
   50     1.227    0.807   -0.000    0.135  59.137      59.139      59.880      59.880      94.891      94.891      94.930      94.930      99.416      99.417      102.13      102.13      162.14      162.14      162.61      162.61      181.28      181.28      185.53      185.53      194.37      194.37      194.72      194.72    
   51     1.242    0.807   -0.000    0.150  59.181      59.183      59.862      59.862      94.907      94.907      94.943      94.944      99.537      99.538      102.03      102.03      162.15      162.15      162.59      162.59      181.30      181.30      185.17      185.17      194.51      194.51      194.88      194.88    
   52     1.257    0.807   -0.000    0.165  59.227      59.228      59.842      59.842      94.923      94.923      94.956      94.957      99.666      99.667      101.93      101.93      162.17      162.17      162.57      162.57      181.34      181.34      184.80      184.80      194.65      194.65      195.02      195.02    
   53     1.272    0.807   -0.000    0.180  59.274      59.275      59.819      59.820      94.938      94.938      94.969      94.969      99.803      99.804      101.82      101.82      162.19      162.19      162.54      162.54      181.39      181.39      184.45      184.45      194.78      194.79      195.15      195.15    
