   44     0.000   -0.672   -0.703    0.143  54.399      54.399      57.602      57.602      64.928      64.928      70.052      70.052      98.909      98.909      104.58      104.58      155.17      155.17      158.62      158.62      166.92      166.92      170.95      170.95      178.81      178.81      186.26      186.26    
   45     0.000   -0.672   -0.562   -0.285  55.888      55.888      57.209      57.209      66.549      66.549      71.818      71.818      100.70      100.70      104.49      104.49      156.54      156.54      158.92      158.92      168.24      168.24      170.63      170.63      182.69      182.69      185.48      185.48    
   46     0.000   -0.672   -0.562   -0.143  53.889      54.967      57.538      58.190      64.712      68.409      70.082      74.696      98.975      101.50      104.01      105.56      155.35      157.21      158.36      160.77      166.91      167.38      170.78      172.27      179.26      181.54      186.81      188.34    
   47     0.000   -0.672   -0.562    0.000  52.599      53.983      57.660      58.640      64.235      69.109      69.715      76.089      98.092      101.40      104.18      106.02      154.93      156.80      159.10      161.76      166.22      166.45      171.28      172.74      177.93      180.07      188.21      189.52    
   48     0.000   -0.672   -0.562    0.143  53.889      54.967      57.538      58.190      64.712      68.409      70.082      74.696      98.975      101.50      104.01      105.56      155.35      157.21      158.36      160.77      166.91      167.38      170.78      172.27      179.26      181.54      186.81      188.34    
   49     0.000   -0.672   -0.422   -0.285  56.065      56.066      57.951      57.951      70.029      70.029      78.981      78.982      102.60      102.60      105.66      105.66      158.15      158.15      160.64      160.64      170.12      170.12      173.44      173.44      185.22      185.22      189.96      189.96    
   50     0.000   -0.672   -0.422   -0.143  53.589      56.300      58.051      58.898      68.928      70.929      77.792      80.864      102.07      103.21      104.49      106.61      157.60      158.86      159.63      161.90      168.88      170.32      172.93      175.63      182.42      185.23      190.02      191.77    
   51     0.000   -0.672   -0.422    0.000  52.151      55.829      58.387      59.243      68.542      71.190      77.442      81.870      101.99      102.93      104.42      106.89      157.42      159.23      159.31      162.47      168.63      169.30      174.54      175.69      181.70      183.58      191.10      192.38    
   52     0.000   -0.672   -0.422    0.143  53.589      56.299      58.051      58.898      68.928      70.929      77.793      80.863      102.07      103.21      104.49      106.61      157.60      158.86      159.63      161.90      168.88      170.32      172.93      175.63      182.42      185.23      190.02      191.77    
   53     0.000   -0.672   -0.281   -0.285  56.255      56.258      59.065      59.066      76.604      76.605      86.348      86.350      102.44      102.44      107.51      107.51      160.02      160.02      161.16      161.16      173.78      173.78      178.48      178.48      187.67      187.67      195.01      195.02    
   54     0.000   -0.672   -0.281   -0.143  53.818      58.061      58.356      59.788      75.929      76.980      85.398      87.370      101.31      103.72      107.00      107.84      159.66      160.43      160.74      161.67      173.13      175.28      176.83      181.01      185.27      188.72      194.11      195.76    
   55     0.000   -0.672   -0.281    0.000  52.550      58.063      58.911      59.848      75.599      77.053      84.946      87.890      100.78      104.41      106.75      107.87      159.54      160.60      160.63      161.88      173.43      174.63      179.27      179.72      185.87      187.31      195.01      195.06    
   56     0.000   -0.672   -0.281    0.143  53.816      58.060      58.355      59.790      75.929      76.980      85.399      87.368      101.31      103.72      107.00      107.84      159.66      160.43      160.74      161.66      173.13      175.28      176.83      181.01      185.26      188.71      194.11      195.76    
   57     0.000   -0.672   -0.141   -0.285  56.215      56.221      60.203      60.207      84.363      84.364      91.935      91.936      99.228      99.229      109.04      109.05      161.08      161.08      162.18      162.18      176.95      176.96      183.20      183.20      188.68      188.69      199.15      199.16    
   58     0.000   -0.672   -0.141   -0.143  54.304      57.909      59.614      60.784      84.175      84.240      90.714      92.907      98.013      100.39      107.49      110.55      160.70      161.48      162.06      162.42      176.84      179.01      180.58      185.74      186.97      190.54      197.37      199.35    
