  21.11             19 0.9559E-01 0.1584E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1209E-02 0.5868E-02 0.8768E-02
  22.28             20 0.1170     0.1836E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1046E-05 0.1808E-02 0.6836E-02 0.9714E-02
  23.45             21 0.1416     0.2107E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1204E-03 0.2518E-02 0.7926E-02 0.1051E-01
  24.62             22 0.1697     0.2409E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.4378E-03 0.3272E-02 0.8714E-02 0.1166E-01
  25.79             23 0.2003     0.2624E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.9478E-03 0.4068E-02 0.8936E-02 0.1229E-01
  26.96             24 0.2337     0.2862E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1583E-02 0.4866E-02 0.9410E-02 0.1276E-01
  28.13             25 0.2706     0.3164E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2406E-02 0.5720E-02 0.1027E-01 0.1324E-01
  29.30             26 0.3114     0.3495E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.3250E-02 0.6471E-02 0.1142E-01 0.1381E-01
  30.47             27 0.3564     0.3860E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.9304E-04 0.4042E-02 0.6860E-02 0.1297E-01 0.1464E-01
  31.64             28 0.4073     0.4361E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1046E-02 0.4817E-02 0.7854E-02 0.1428E-01 0.1561E-01
  32.81             29 0.4669     0.5106E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2462E-02 0.5621E-02 0.1107E-01 0.1524E-01 0.1666E-01
  33.98             30 0.5340     0.5759E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.3639E-02 0.6500E-02 0.1329E-01 0.1599E-01 0.1818E-01
  35.15             31 0.6084     0.6374E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.4347E-02 0.7706E-02 0.1417E-01 0.1743E-01 0.2009E-01
  36.32             32 0.6910     0.7082E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.5054E-02 0.9227E-02 0.1577E-01 0.1971E-01 0.2106E-01
  37.49             33 0.7812     0.7731E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.5968E-02 0.1053E-01 0.1737E-01 0.2119E-01 0.2226E-01
  38.66             34 0.8802     0.8488E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1616E-03 0.6639E-02 0.1234E-01 0.1912E-01 0.2298E-01 0.2364E-01
  39.83             35 0.9891     0.9333E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.7391E-03 0.6602E-02 0.1422E-01 0.2189E-01 0.2482E-01 0.2506E-01
  41.00             36  1.112     0.1057      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1325E-02 0.6856E-02 0.1613E-01 0.2527E-01 0.2739E-01 0.2868E-01
  42.18             37  1.278     0.1423      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2044E-02 0.6989E-02 0.1942E-01 0.2882E-01 0.3940E-01 0.4561E-01
  43.35             38  1.478     0.1709      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2878E-02 0.7085E-02 0.3004E-01 0.3179E-01 0.5047E-01 0.4865E-01
  44.52             39  1.657     0.1537      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.3755E-02 0.7427E-02 0.3732E-01 0.3584E-01 0.3654E-01 0.3286E-01
  45.69             40  1.846     0.1622      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.5286E-02 0.7905E-02 0.4476E-01 0.4363E-01 0.3208E-01 0.2856E-01
  46.86             41  2.123     0.2367      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.8321E-02 0.8318E-02 0.1077     0.5543E-01 0.3035E-01 0.2660E-01
  48.03             42  2.298     0.1504      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1108E-01 0.8648E-02 0.4460E-01 0.3128E-01 0.2798E-01 0.2685E-01
  49.20             43  2.468     0.1455      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1319E-01 0.8985E-02 0.3601E-01 0.3042E-01 0.2793E-01 0.2892E-01
  50.37             44  2.646     0.1526      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1991E-01 0.9378E-02 0.3388E-01 0.2846E-01 0.2771E-01 0.3326E-01
  51.54             45  2.827     0.1551      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1935E-01 0.9827E-02 0.3213E-01 0.2874E-01 0.2912E-01 0.3594E-01
  52.71             46  3.008     0.1557      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1537E-01 0.1031E-01 0.3153E-01 0.2957E-01 0.3178E-01 0.3711E-01
  53.88             47  3.208     0.1713      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1473E-01 0.1081E-01 0.3173E-01 0.3105E-01 0.3735E-01 0.4560E-01
  55.05             48  3.442     0.2004      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1443E-01 0.1130E-01 0.3503E-01 0.3880E-01 0.5187E-01 0.4896E-01
  56.22             49  3.688     0.2105      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1457E-01 0.1445E-01 0.3717E-01 0.4281E-01 0.6154E-01 0.4000E-01
  57.39             50  3.937     0.2138      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1759E-01 0.1636E-01 0.4655E-01 0.5742E-01 0.5064E-01 0.2523E-01
  58.56             51  4.246     0.2647      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1880E-01 0.1783E-01 0.8478E-01 0.8993E-01 0.4308E-01 0.1031E-01
  59.73             52  4.525     0.2394      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2002E-01 0.1961E-01 0.9667E-01 0.1031      0.000      0.000    
  60.90             53  4.618     0.7955E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2244E-01 0.2266E-01 0.3445E-01  0.000      0.000      0.000    
  62.08             54  4.673     0.4683E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2344E-01 0.2339E-01  0.000      0.000      0.000      0.000    
  63.25             55  4.729     0.4838E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2232E-01 0.2606E-01  0.000      0.000      0.000      0.000    
  64.42             56  4.856     0.1090      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2269E-02 0.3121E-02 0.2387E-01 0.7978E-01  0.000      0.000      0.000      0.000    
  65.59             57  5.036     0.1541      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.5973E-02 0.8281E-02 0.4883E-01 0.9100E-01  0.000      0.000      0.000      0.000    
  66.76             58  5.245     0.1792      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.8391E-02 0.1076E-01 0.7834E-01 0.8170E-01  0.000      0.000      0.000      0.000    
  67.93             59  5.470     0.1922      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1241E-01 0.1638E-01 0.1145     0.4889E-01  0.000      0.000      0.000      0.000    
  69.10             60  5.620     0.1286      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1834E-01 0.3094E-01 0.4809E-01 0.3126E-01  0.000      0.000      0.000      0.000    
  70.27             61  5.794     0.1493      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2780E-01 0.6189E-01 0.3461E-01 0.2501E-01  0.000      0.000      0.000      0.000    
  71.44             62  5.967     0.1489      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.3230E-01 0.7107E-01 0.2523E-01 0.2026E-01  0.000      0.000      0.000      0.000    
  72.61             63  6.173     0.1766      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.5159E-01 0.8315E-01 0.2178E-01 0.2005E-01  0.000      0.000      0.000      0.000    
  73.78             64  6.380     0.1772      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.5871E-02 0.5911E-01 0.7223E-01 0.2072E-01 0.1929E-01  0.000      0.000      0.000      0.000    
  74.95             65  6.586     0.1761      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1105E-04 0.2444E-01 0.5999E-01 0.5576E-01 0.1874E-01 0.1722E-01  0.000      0.000      0.000      0.000    
  76.12             66  6.795     0.1795      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.4030E-02 0.3456E-01 0.6591E-01 0.4347E-01 0.1669E-01 0.1480E-01  0.000      0.000      0.000      0.000    
  77.29             67  6.982     0.1606      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1459E-01 0.3038E-01 0.5020E-01 0.3813E-01 0.1416E-01 0.1316E-01  0.000      0.000      0.000      0.000    
  78.46             68  7.190     0.1778      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.4939E-01 0.2479E-01 0.4361E-01 0.3477E-01 0.1314E-01 0.1207E-01  0.000      0.000      0.000      0.000    
  79.63             69  7.363     0.1485      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2816E-01 0.2562E-01 0.3963E-01 0.3197E-01 0.1212E-01 0.1098E-01  0.000      0.000      0.000      0.000    
  80.80             70  7.526     0.1401      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2465E-01 0.2729E-01 0.3700E-01 0.2997E-01 0.1110E-01 0.1006E-01  0.000      0.000      0.000      0.000    
  81.97             71  7.687     0.1372      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2190E-01 0.3031E-01 0.3542E-01 0.3008E-01 0.1020E-01 0.9309E-02  0.000      0.000      0.000      0.000    
  83.15             72  7.853     0.1426      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.6221E-04 0.2386E-01 0.3481E-01 0.3441E-01 0.3159E-01 0.9250E-02 0.8611E-02  0.000      0.000      0.000      0.000    
  84.32             73  8.030     0.1514      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1403E-02 0.2749E-01 0.3859E-01 0.3411E-01 0.3352E-01 0.8338E-02 0.7955E-02  0.000      0.000      0.000      0.000    
  85.49             74  8.221     0.1637      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.3161E-02 0.3229E-01 0.4454E-01 0.3483E-01 0.3347E-01 0.7866E-02 0.7560E-02  0.000      0.000      0.000      0.000    
  86.66             75  8.458     0.2035      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.5386E-02 0.7546E-01 0.4315E-01 0.3744E-01 0.2754E-01 0.7395E-02 0.7166E-02  0.000      0.000      0.000      0.000    
  87.83             76  8.637     0.1530      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1110E-01 0.3829E-01 0.3658E-01 0.3112E-01 0.2222E-01 0.6924E-02 0.6772E-02  0.000      0.000      0.000      0.000    
  89.00             77  8.805     0.1441      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1833E-01 0.3244E-01 0.3324E-01 0.2496E-01 0.2226E-01 0.6453E-02 0.6377E-02  0.000      0.000      0.000      0.000    
  90.17             78  9.016     0.1810      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2923E-02 0.5726E-01 0.3330E-01 0.3008E-01 0.2384E-01 0.2190E-01 0.5927E-02 0.5758E-02  0.000      0.000      0.000      0.000    
  91.34             79  9.301     0.2444      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2790E-01 0.9976E-01 0.3175E-01 0.2971E-01 0.2598E-01 0.2037E-01 0.4504E-02 0.4374E-02  0.000      0.000      0.000      0.000    
  92.51             80  9.650     0.2992      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.8524E-01 0.1097     0.3411E-01 0.3004E-01 0.2197E-01 0.1213E-01 0.3025E-02 0.2939E-02  0.000      0.000      0.000      0.000    
  93.68             81  9.951     0.2578      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1096     0.5548E-01 0.3770E-01 0.2966E-01 0.1624E-01 0.6165E-02 0.1546E-02 0.1502E-02  0.000      0.000      0.000      0.000    
  94.85             82  10.18     0.1940      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.8297E-01 0.2569E-01 0.4763E-01 0.3141E-01 0.5673E-02 0.4749E-03 0.7301E-04 0.7165E-04  0.000      0.000      0.000      0.000    
  96.02             83  10.36     0.1527      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.6180E-01 0.2413E-01 0.3279E-01 0.3395E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  97.19             84  10.51     0.1337      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.4094E-01 0.2285E-01 0.3407E-01 0.3581E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  98.36             85  10.65     0.1217      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2281E-01 0.2236E-01 0.3798E-01 0.3857E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  99.53             86  10.81     0.1316      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2210E-01 0.2301E-01 0.4376E-01 0.4274E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  100.7             87  10.96     0.1346      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2325E-01 0.2631E-01 0.4674E-01 0.3828E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  101.9             88  11.12     0.1333      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2581E-01 0.2958E-01 0.4306E-01 0.3485E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  103.0             89  11.28     0.1336      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.3040E-01 0.3524E-01 0.3935E-01 0.2863E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  104.2             90  11.46     0.1571      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.4493E-01 0.6143E-01 0.3617E-01 0.1453E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  105.4             91  11.64     0.1591      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.6964E-01 0.8947E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  106.6             92  11.80     0.1358      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.7487E-01 0.6091E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  107.7             93  11.88     0.6784E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.3445E-01 0.3340E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  108.9             94  11.93     0.4283E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2543E-01 0.1740E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  110.1             95  11.97     0.2953E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2312E-01 0.6408E-02  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  111.2             96  11.99     0.2225E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.2064E-01 0.1610E-02  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  112.4             97  12.01     0.1591E-01  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.1591E-01 0.1753E-05  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  113.6             98  12.02     0.9497E-02  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.9497E-02  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  114.8             99  12.03     0.3959E-02  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.3959E-02  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  115.9            100  12.03     0.4576E-03  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     0.4576E-03  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  117.1            101  12.03      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  118.3            102  12.03      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  119.4            103  12.03      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  120.6            104  12.03      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  121.8            105  12.03      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
  122.9            106  12.03      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
