  RANK 3 tensors :term,group, (iatom,ixyz)_3 d3U/dx_{i,alpha}^3
   101     2    27 3     1 3    27 3    2.8593729       1.00
   102     2    27 3    27 3     1 3    2.8593729       1.00
   103     2     1 3     2 3     1 3   -2.8593729       1.00
   104     2     2 3     1 3     1 3   -2.8593729       1.00
   105     2     2 1    32 1     2 1   -2.8593729       1.00
   106     2    32 1     2 1     2 1   -2.8593729       1.00
   107     2    23 1     1 1    23 1   -2.8593729       1.00
   108     2    23 1    23 1     1 1   -2.8593729       1.00
   109     2     1 1    27 1     1 1    2.8593729       1.00
   110     2    27 1     1 1     1 1    2.8593729       1.00
   111     2    28 1     2 1    28 1    2.8593729       1.00
   112     2    28 1    28 1     2 1    2.8593729       1.00
   113     2     2 2    32 2     2 2    2.8593729       1.00
   114     2    32 2     2 2     2 2    2.8593729       1.00
   115     2    23 2     1 2    23 2    2.8593729       1.00
   116     2    23 2    23 2     1 2    2.8593729       1.00
   117     2     1 2     2 2     1 2   -2.8593729       1.00
   118     2     2 2     1 2     1 2   -2.8593729       1.00
   119     2     1 3    23 3     1 3    2.8593729       1.00
   120     2    23 3     1 3     1 3    2.8593729       1.00
   121     2    32 3     2 3    32 3    2.8593729       1.00
   122     2    32 3    32 3     2 3    2.8593729       1.00
   123     2     2 3    43 3     2 3   -2.8593729       1.00
   124     2    43 3     2 3     2 3   -2.8593729       1.00
   125     2    11 3     1 3    11 3   -2.8593729       1.00
   126     2    11 3    11 3     1 3   -2.8593729       1.00
   127     2     1 2    27 2     1 2    2.8593729       1.00
   128     2    27 2     1 2     1 2    2.8593729       1.00
   129     2    28 2     2 2    28 2    2.8593729       1.00
   130     2    28 2    28 2     2 2    2.8593729       1.00
   131     2     2 2    43 2     2 2   -2.8593729       1.00
   132     2    43 2     2 2     2 2   -2.8593729       1.00
   133     2    11 2     1 2    11 2   -2.8593729       1.00
   134     2    11 2    11 2     1 2   -2.8593729       1.00
   135     2     2 1    43 1     2 1    2.8593729       1.00
   136     2    43 1     2 1     2 1    2.8593729       1.00
   137     2    11 1     1 1    11 1    2.8593729       1.00
   138     2    11 1    11 1     1 1    2.8593729       1.00
   139     3     1 1     1 2     2 1   -6.1840252       1.00
   140     3     1 1     1 2    11 1    6.1840252       1.00
   141     3     2 1    43 1    43 2    6.1840252       1.00
   142     3     1 1     1 3    11 1    6.1840252       1.00
   143     3     2 1    43 1    43 3    6.1840252       1.00
   144     3     1 1     2 1     2 2    6.1840252       1.00
   145     3     1 1     2 1     2 3    6.1840252       1.00
   146     3     1 1     1 2    11 2   -6.1840252       1.00
   147     3     2 2    43 1    43 2   -6.1840252       1.00
   148     3     1 2     1 3    11 2    6.1840252       1.00
   149     3     2 2    43 2    43 3    6.1840252       1.00
   150     3     2 1     2 2    28 2   -6.1840252       1.00
   151     3     1 2    27 1    27 2   -6.1840252       1.00
   152     3     2 2     2 3    28 2    6.1840252       1.00
   153     3     1 2    27 2    27 3    6.1840252       1.00
   154     3     1 1     1 3    11 3   -6.1840252       1.00
   155     3     2 3    43 1    43 3   -6.1840252       1.00
   156     3     1 2     1 3    11 3    6.1840252       1.00
   157     3     2 3    43 2    43 3    6.1840252       1.00
   158     3     2 1     2 3    32 3   -6.1840252       1.00
   159     3     1 3    23 1    23 3   -6.1840252       1.00
   160     3     2 2     2 3    32 3    6.1840252       1.00
   161     3     1 3    23 2    23 3    6.1840252       1.00
   162     3     1 2     2 1     2 2    6.1840252       1.00
   163     3     1 1     1 2    23 2    6.1840252       1.00
   164     3     2 2    32 1    32 2    6.1840252       1.00
   165     3     1 2     2 2     2 3    6.1840252       1.00
   166     3     1 2     1 3    23 2    6.1840252       1.00
   167     3     2 2    32 2    32 3    6.1840252       1.00
   168     3     2 1     2 2    28 1   -6.1840252       1.00
   169     3     1 1    27 1    27 2   -6.1840252       1.00
   170     3     1 1     1 2    23 1   -6.1840252       1.00
   171     3     2 1    32 1    32 2   -6.1840252       1.00
   172     3     2 1     2 3    28 1    6.1840252       1.00
   173     3     1 1    27 1    27 3    6.1840252       1.00
   174     3     1 1     1 3    23 1    6.1840252       1.00
   175     3     2 1    32 1    32 3    6.1840252       1.00
   176     3     1 3     2 1     2 3    6.1840252       1.00
   177     3     1 3     2 2     2 3    6.1840252       1.00
   178     3     1 1     1 3    27 3    6.1840252       1.00
   179     3     2 3    28 1    28 3    6.1840252       1.00
   180     3     1 2     1 3    27 3    6.1840252       1.00
   181     3     2 3    28 2    28 3    6.1840252       1.00
   182     3     2 2     2 3    28 3   -6.1840252       1.00
   183     3     1 3    27 2    27 3   -6.1840252       1.00
   184     3     2 1     2 3    28 3   -6.1840252       1.00
   185     3     1 3    27 1    27 3   -6.1840252       1.00
   186     3     1 2     1 3     2 3   -6.1840252       1.00
   187     3     1 1     1 3     2 3   -6.1840252       1.00
   188     3     2 1     2 3    32 1   -6.1840252       1.00
   189     3     1 1    23 1    23 3   -6.1840252       1.00
   190     3     1 1     1 3    27 1   -6.1840252       1.00
   191     3     2 1    28 1    28 3   -6.1840252       1.00
   192     3     2 1     2 2    32 1    6.1840252       1.00
   193     3     1 1    23 1    23 2    6.1840252       1.00
   194     3     1 1     1 2    27 1    6.1840252       1.00
   195     3     2 1    28 1    28 2    6.1840252       1.00
   196     3     2 2     2 3    32 2   -6.1840252       1.00
   197     3     1 2    23 2    23 3   -6.1840252       1.00
   198     3     1 2     1 3     2 2   -6.1840252       1.00
   199     3     2 1     2 2    32 2   -6.1840252       1.00
   200     3     1 2    23 1    23 2   -6.1840252       1.00
   201     3     1 1     1 2     2 2   -6.1840252       1.00
   202     3     1 2     1 3    23 3   -6.1840252       1.00
   203     3     2 3    32 2    32 3   -6.1840252       1.00
   204     3     1 1     1 3    23 3    6.1840252       1.00
   205     3     2 3    32 1    32 3    6.1840252       1.00
   206     3     2 2     2 3    43 3   -6.1840252       1.00
   207     3     1 3    11 2    11 3   -6.1840252       1.00
   208     3     2 1     2 3    43 3    6.1840252       1.00
   209     3     1 3    11 1    11 3    6.1840252       1.00
   210     3     1 2     1 3    27 2   -6.1840252       1.00
   211     3     2 2    28 2    28 3   -6.1840252       1.00
   212     3     1 1     1 2    27 2    6.1840252       1.00
   213     3     2 2    28 1    28 2    6.1840252       1.00
   214     3     2 2     2 3    43 2   -6.1840252       1.00
   215     3     1 2    11 2    11 3   -6.1840252       1.00
   216     3     2 1     2 2    43 2    6.1840252       1.00
   217     3     1 2    11 1    11 2    6.1840252       1.00
   218     3     1 1     1 3     2 1   -6.1840252       1.00
   219     3     2 1     2 3    43 1   -6.1840252       1.00
   220     3     1 1    11 1    11 3   -6.1840252       1.00
   221     3     2 1     2 2    43 1   -6.1840252       1.00
   222     3     1 1    11 1    11 2   -6.1840252       1.00
   223     3     1 1     2 1     1 2   -6.1840252       1.00
   224     3     1 2     1 1     2 1   -6.1840252       1.00
   225     3     1 2     2 1     1 1   -6.1840252       1.00
   226     3     2 1     1 1     1 2   -6.1840252       1.00
   227     3     2 1     1 2     1 1   -6.1840252       1.00
   228     3     1 1    11 1     1 2    6.1840252       1.00
   229     3     1 2     1 1    11 1    6.1840252       1.00
   230     3     1 2    11 1     1 1    6.1840252       1.00
   231     3    11 1     1 1     1 2    6.1840252       1.00
