0.6978535884085669,	3.54798871230235
0.731383937427079,	3.51046970217286
0.6550917285406833,	3.43807656949549
0.852391810233582,	6.79236992592182
0.8686429380435082,	6.22011437005817
0.8872190073566267,	5.53711481158376
0.9011643904280665,	4.90955124363041
0.9185886538588696,	4.18967256718334
0.9348611114073574,	3.43291477276363
0.7545160388969112,	3.4177919881236
0.7695556375565504,	3.32526358224427
0.7857662388632102,	3.10356227963714
0.8043017816730621,	2.77111697441924
0.8193605770974065,	2.51253655383946
0.8852694692521154,	2.40061941560782
0.9026190785979537,	2.32649857410698
0.9176608102314491,	2.21551994437204
0.9350338822897047,	1.93844664045953
0.9499881619950984,	2.58392718880445
0.9592879280078664,	2.1409511783614
0.9674252232690385,	1.75334716922375
0.9755667844779227,	1.32884271237487
0.9848665504906905,	0.885866701931834
0.9825885344123336,	0.590705779719256
0.9674977443801472,	1.12603955813313
0.95010334258333,	1.58761510060171
0.8679283918017014,	2.40093936168624
0.8528994580113433,	2.40121664828754
0.8367144523909572,	2.4015152646274
0.7302769239957426,	3.08613588323248
0.7072088117415944,	2.62530688161355
0.12826851581280166,	0.458866665671279
0.11550693323151937,	0.846555993763184
0.09928140110786657,	1.19740886335956
0.08537867751354972,	1.45596795420079
0.07148448581465738,	1.64072614961959
0.05760095898504569,	1.73323322576035
0.043717432155434055,	1.82574030190112
0.029840304247390842,	1.86289670647507
0.014811370457032291,	1.86317399307637
0.0044067239867841,	1.86336596072342
0.755354297622374,	6.16685401287036
0.7692207606611365,	6.22194872757445
0.7853737716736806,	6.49840346906868
0.8038367933724236,	6.7932657749414
0.8199876714111114,	7.08817074029124
0.8350080733060454,	7.16169434911236
0.8522958264100557,	7.6226299994241
0.869598510331059,	7.95441408274659
0.9665997623867125,	8.89358380134335
0.9504360865048879,	8.70938017912714
0.9342681446753506,	8.56207700462215
0.9181002028458137,	8.41477383011716
0.9827677042162494,	9.04088697584834
0.9839067122554276,	9.18846743695463
0.9677302385304661,	9.11496515787206
0.5102094793624113,	6.66953196154675
0.4836518218796193,	6.39326918769957
0.5402396182829987,	6.90883029846703
0.5679533475958185,	7.18507174257565
0.5392157908320518,	5.76493774915801
0.5103225269767867,	5.69167009719962
0.48255973926527573,	5.83978380176994
0.4374324113909336,	6.19116991483035
0.45362168295903194,	6.15397085077928
0.42237148299273297,	6.46820055926575
0.4061523497906486,	6.76370275729531
0.38993321658856417,	7.05920495532486
0.3737375460988974,	7.15175469094275
0.35064383815847566,	6.9123283755911
0.6373240563190417,	7.12844128669515
0.6569986071680719,	6.94357644258354
0.6766795569386705,	6.70336092690512
0.6882509401082271,	6.61089651024147
0.6975123125915846,	6.50002452919935
0.6952214986700909,	6.31556495012041
0.6871503255984591,	6.13121201973427
0.6756088040628886,	5.96537330241943
0.6675312320696886,	5.83637104360012
0.6559811786386934,	5.7443332217077
0.6154482764504756,	6.35393714979236
0.6258806515808535,	6.11389227202242
0.6363023618419509,	5.96609851353052
0.6467176731814798,	5.87365542660544
0.6084819838363241,	6.61236826220221
0.594606988902137,	6.63107444292055
0.6164976995876962,	7.2764270128341
0.6037766435096805,	7.31356208766949
0.5933719970394323,	7.31375405531654
0.6968212290621953,	2.47789705841575
0.6875726544219747,	2.47806769632425
0.6760140690955551,	2.45983076985425
0.6644597497168477,	2.40469339567305
0.6563736458282231,	2.34949203227616
0.6471357360572831,	2.25741155090662
0.6378978262863432,	2.16533106953708
0.6275059776592319,	2.0548216940505
0.6171141290321205,	1.94431231856391
0.6170821344242784,	2.221065676398
0.605559809653413,	1.88917494438271
0.5951551631831649,	1.88936691202976
0.30449908175475493,	6.06447126777567
0.30910630528401617,	6.21198773966628
0.31833568315953154,	6.37786911645824
0.3241011114926764,	6.50691403475468
0.32640259028345087,	6.59912249455558
0.3102325154800578,	6.4702695439062
0.3021314807744401,	6.54421974749856
0.2812859272783894,	6.85825748833797
0.2581090333575782,	7.33838990335496
0.2326178628028556,	7.83701520170467
0.20943883590818832,	8.33559784057727
0.18627687280437003,	8.68657868860502
0.18740734894812397,	8.90796004513373
0.20938764453564093,	8.77840321311182
0.23368434973092536,	8.61190327390157
0.2348276237178161,	8.72258328729665
0.2579533262660799,	8.68525624481421
0.2579831879000659,	8.42695311083572
0.2810832947620562,	8.61102875462056
0.28111315639604206,	8.35272562064207
0.3030486595325801,	8.61062348958789
0.3146179097282805,	8.53660929677985
0.32734749770172067,	8.42567332652204
0.32390061195019937,	8.24123507718166
0.3042516567874427,	8.20469723502599
0.16427311450443552,	9.01908798303859
0.13998707417843184,	9.09333680297081
0.11109381032316687,	9.02006915101242
0.08453188689266236,	8.78070682487645
0.05447828525965756,	8.74436095036783
0.029051103920619242,	8.68947953304937
0.05683948731840391,	8.31996314221177
0.028001680783398653,	7.76698967000762
0.013006874574738342,	7.47206337491922
0.006091773333134265,	7.28768911479452
0.0036175236600125005,	8.68994878729772
0.5099983149506535,	8.49610412325176
0.5088614398853313,	8.33007343828987
0.4522139202139799,	8.33111859547938
0.43718711939747756,	8.31294565822507
0.4210021137770913,	8.31324427456493
0.4059817118821575,	8.2397206657438
0.3897988392356274,	8.22156905822805
0.3724534958375014,	8.25878945201769
0.3504795991715529,	8.33299561247278
0.3493384581585184,	8.2038653752221
0.9515558977793609,	9.02301265493389
0.9342233522243718,	8.94953170558989
0.9168972055909511,	8.82070008467906
0.9018917345130101,	8.61802490886869
0.9007676572908246,	8.34129288077316
0.884589050592007,	8.2862408255462
0.8684061779454767,	8.26808921803046
0.852223305298947,	8.24993761051471
0.8348843608223894,	8.23180733273752
0.818695089254291,	8.2690063967886
0.802512216607761,	8.25085478927285
0.7851647402357789,	8.30652540691809
0.7712876123277357,	8.34368181149204
0.7551047396812057,	8.32553020397629
0.7296775583421674,	8.27064878665782
0.7077164595193556,	8.23415360397928
0.6949975364151961,	8.25283845495906
0.6949634088334979,	8.54804203664876
0.676457727657632,	8.62218420788816
0.6753421823308712,	8.27165128437021
0.65568469527269,	8.30891433763696
0.6556484347171356,	8.62256814318227
0.6348540725936322,	8.49380051148713
0.63598241576353,	8.73363209187145
0.6255927001102747,	8.60467249252926
0.617491665404657,	8.67862269612161
0.5955220346864208,	8.71592840886549

