 #junk,om(i),total_dos(i),integrate_dos(i),tretrados(test)
     7 0.52000E-01  0.0000      0.0000      0.0000    
     7 0.92011     0.49221E-06 0.42658E-06 0.25060E-06
     7  1.7882     0.20185E-05 0.21760E-05 0.10285E-05
     7  2.6563     0.45792E-05 0.61446E-05 0.23340E-05
     7  3.5245     0.81743E-05 0.13229E-04 0.41670E-05
     7  4.3926     0.12804E-04 0.24325E-04 0.65274E-05
     7  5.2607     0.18468E-04 0.40331E-04 0.94154E-05
     7  6.1288     0.25166E-04 0.62141E-04 0.12831E-04
     7  6.9969     0.32898E-04 0.90653E-04 0.16774E-04
     7  7.8650     0.41665E-04 0.12676E-03 0.21244E-04
     7  8.7331     0.51467E-04 0.17137E-03 0.26242E-04
     7  9.6012     0.62303E-04 0.22536E-03 0.31768E-04
     7  10.469     0.74173E-04 0.28965E-03 0.37821E-04
     7  11.337     0.87077E-04 0.36511E-03 0.44402E-04
     7  12.206     0.10102E-03 0.45266E-03 0.51510E-04
     7  13.074     0.11599E-03 0.55319E-03 0.59145E-04
     7  13.942     0.13200E-03 0.66758E-03 0.67308E-04
     7  14.810     0.14904E-03 0.79675E-03 0.75999E-04
     7  15.678     0.16712E-03 0.94159E-03 0.85217E-04
     7  16.546     0.18623E-03 0.11030E-02 0.94963E-04
     7  17.414     0.20637E-03 0.12818E-02 0.10524E-03
     7  18.282     0.22755E-03 0.14791E-02 0.11604E-03
     7  19.150     0.30509E-03 0.17435E-02 0.15935E-03
     7  20.019     0.41987E-03 0.21074E-02 0.22518E-03
     7  20.887     0.52766E-03 0.25647E-02 0.28822E-03
     7  21.755     0.62845E-03 0.31093E-02 0.34847E-03
     7  22.623     0.72225E-03 0.37353E-02 0.40593E-03
     7  23.491     0.80904E-03 0.44364E-02 0.46061E-03
     7  24.359     0.88884E-03 0.52068E-02 0.51250E-03
     7  25.227     0.96164E-03 0.60402E-02 0.56160E-03
     7  26.095     0.10274E-02 0.69306E-02 0.60792E-03
     7  26.964     0.10863E-02 0.78721E-02 0.65145E-03
     7  27.832     0.11584E-02 0.88760E-02 0.69563E-03
     7  28.700     0.12340E-02 0.99454E-02 0.74182E-03
     7  29.568     0.13139E-02 0.11084E-01 0.79108E-03
     7  30.436     0.13983E-02 0.12296E-01 0.84338E-03
     7  31.304     0.14870E-02 0.13585E-01 0.89875E-03
     7  32.172     0.15800E-02 0.14954E-01 0.95717E-03
     7  33.040     0.16775E-02 0.16408E-01 0.10186E-02
     7  33.908     0.17793E-02 0.17950E-01 0.10832E-02
     7  34.777     0.18854E-02 0.19584E-01 0.11508E-02
     7  35.645     0.20144E-02 0.21330E-01 0.12238E-02
     7  36.513     0.22905E-02 0.23315E-01 0.13048E-02
     7  37.381     0.25623E-02 0.25536E-01 0.13937E-02
     7  38.249     0.28388E-02 0.27996E-01 0.14910E-02
     7  39.117     0.30469E-02 0.30636E-01 0.15930E-02
     7  39.985     0.31847E-02 0.33397E-01 0.16979E-02
     7  40.853     0.32885E-02 0.36247E-01 0.18056E-02
     7  41.721     0.34669E-02 0.39251E-01 0.19080E-02
     7  42.590     0.36409E-02 0.42407E-01 0.20042E-02
     7  43.458     0.38241E-02 0.45721E-01 0.21078E-02
     7  44.326     0.40166E-02 0.49202E-01 0.22188E-02
     7  45.194     0.42182E-02 0.52858E-01 0.23373E-02
     7  46.062     0.44290E-02 0.56696E-01 0.24631E-02
     7  46.930     0.46655E-02 0.60740E-01 0.26006E-02
     7  47.798     0.49595E-02 0.65038E-01 0.27580E-02
     7  48.666     0.53133E-02 0.69643E-01 0.29369E-02
     7  49.534     0.58166E-02 0.74684E-01 0.31978E-02
     7  50.403     0.66879E-02 0.80480E-01 0.35732E-02
     7  51.271     0.75685E-02 0.87039E-01 0.40597E-02
     7  52.139     0.84948E-02 0.94402E-01 0.47093E-02
     7  53.007     0.10139E-01 0.10319     0.57778E-02
     7  53.875     0.11788E-01 0.11341     0.68331E-02
     7  54.743     0.13470E-01 0.12508     0.79069E-02
     7  55.611     0.15484E-01 0.13850     0.92996E-02
