 # la,nk,dk(nk),kp(:,nk),om(la,nk),gruneisen(la,nk))
     1    1  0.000      0.000      0.000      0.000     0.7393E-01 -.4597E-09
     2    1  0.000      0.000      0.000      0.000     0.7393E-01 -.4597E-09
     3    1  0.000      0.000      0.000      0.000     0.6509E-01 -.5930E-09
     4    1  0.000      0.000      0.000      0.000      277.9      1.937    
     5    1  0.000      0.000      0.000      0.000      277.9      1.937    
     6    1  0.000      0.000      0.000      0.000      277.9      1.937    
     1    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      6.489      158.1    
     2    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      9.241      104.3    
     3    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      13.94      12.80    
     4    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      277.6      1.908    
     5    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      277.7      1.824    
     6    2 0.2816E-01 0.1880E-01 -.1880E-01  0.000      277.8      1.851    
     1    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      13.00      157.1    
     2    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      18.34      105.5    
     3    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      27.76      13.07    
     4    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      276.9      1.822    
     5    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      277.1      1.482    
     6    3 0.5631E-01 0.3760E-01 -.3760E-01  0.000      277.7      1.594    
     1    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      19.56      155.4    
     2    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      27.18      107.5    
     3    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      41.35      13.53    
     4    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      275.7      1.679    
     5    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      276.2     0.9038    
     6    4 0.8447E-01 0.5639E-01 -.5639E-01  0.000      277.6      1.169    
     1    5 0.1126     0.7519E-01 -.7519E-01  0.000      26.16      153.4    
     2    5 0.1126     0.7519E-01 -.7519E-01  0.000      35.63      110.2    
     3    5 0.1126     0.7519E-01 -.7519E-01  0.000      54.60      14.16    
     4    5 0.1126     0.7519E-01 -.7519E-01  0.000      274.0      1.481    
     5    5 0.1126     0.7519E-01 -.7519E-01  0.000      274.9     0.7705E-01
     6    5 0.1126     0.7519E-01 -.7519E-01  0.000      277.3     0.5799    
     1    6 0.1408     0.9399E-01 -.9399E-01  0.000      32.80      151.1    
     2    6 0.1408     0.9399E-01 -.9399E-01  0.000      43.62      113.6    
     3    6 0.1408     0.9399E-01 -.9399E-01  0.000      67.40      14.95    
     4    6 0.1408     0.9399E-01 -.9399E-01  0.000      271.9      1.227    
     5    6 0.1408     0.9399E-01 -.9399E-01  0.000      273.5     -1.011    
     6    6 0.1408     0.9399E-01 -.9399E-01  0.000      276.8     -.1701    
     1    7 0.1689     0.1128     -.1128      0.000      39.44      148.9    
     2    7 0.1689     0.1128     -.1128      0.000      51.08      117.6    
     3    7 0.1689     0.1128     -.1128      0.000      79.67      15.89    
     4    7 0.1689     0.1128     -.1128      0.000      269.2     0.9210    
     5    7 0.1689     0.1128     -.1128      0.000      271.9     -2.371    
     6    7 0.1689     0.1128     -.1128      0.000      276.1     -1.076    
     1    8 0.1971     0.1316     -.1316      0.000      46.04      146.8    
     2    8 0.1971     0.1316     -.1316      0.000      58.00      122.1    
     3    8 0.1971     0.1316     -.1316      0.000      91.33      16.94    
     4    8 0.1971     0.1316     -.1316      0.000      265.9     0.5625    
     5    8 0.1971     0.1316     -.1316      0.000      270.3     -4.007    
     6    8 0.1971     0.1316     -.1316      0.000      275.2     -2.135    
     1    9 0.2252     0.1504     -.1504      0.000      52.53      145.1    
     2    9 0.2252     0.1504     -.1504      0.000      64.39      127.0    
     3    9 0.2252     0.1504     -.1504      0.000      102.3      18.06    
     4    9 0.2252     0.1504     -.1504      0.000      262.2     0.1514    
     5    9 0.2252     0.1504     -.1504      0.000      268.7     -5.911    
     6    9 0.2252     0.1504     -.1504      0.000      274.0     -3.344    
     1   10 0.2534     0.1692     -.1692      0.000      58.83      144.0    
     2   10 0.2534     0.1692     -.1692      0.000      70.30      132.0    
     3   10 0.2534     0.1692     -.1692      0.000      112.6      19.18    
     4   10 0.2534     0.1692     -.1692      0.000      257.9     -.3157    
     5   10 0.2534     0.1692     -.1692      0.000      267.3     -8.056    
