     1     1      1 1      1 2      1 3   -1256.9354      1.0000    0.00000
     1     2      1 1      1 1      2 1   -2.1043702      1.0000    0.00000
     1     3      1 1      1 2      2 1   -4.1543657      1.0000    0.00000
     1     4      1 1      1 1      2 2   -4.1543657      1.0000    0.00000
     1     5      1 1      1 2      2 3    314.23386      1.0000    0.00000
