 #la,om(i),dos(la,i),total_dos(i),sum(dos_tet(1:i))*dw
     1 0.52000E-01  0.0000      0.0000      0.0000    
     1 0.92011     0.25060E-06 0.25060E-06 0.21718E-06
     1  1.7882     0.10285E-05 0.10285E-05 0.11086E-05
     1  2.6563     0.23340E-05 0.23340E-05 0.31314E-05
     1  3.5245     0.41670E-05 0.41670E-05 0.67427E-05
     1  4.3926     0.65274E-05 0.65274E-05 0.12400E-04
     1  5.2607     0.94154E-05 0.94154E-05 0.20560E-04
     1  6.1288     0.12831E-04 0.12831E-04 0.31680E-04
     1  6.9969     0.16774E-04 0.16774E-04 0.46217E-04
     1  7.8650     0.21244E-04 0.21244E-04 0.64629E-04
     1  8.7331     0.26242E-04 0.26242E-04 0.87373E-04
     1  9.6012     0.31768E-04 0.31768E-04 0.11491E-03
     1  10.469     0.37821E-04 0.37821E-04 0.14768E-03
     1  11.337     0.44402E-04 0.44402E-04 0.18616E-03
     1  12.206     0.51510E-04 0.51510E-04 0.23081E-03
     1  13.074     0.59145E-04 0.59145E-04 0.28207E-03
     1  13.942     0.67308E-04 0.67308E-04 0.34040E-03
     1  14.810     0.75999E-04 0.75999E-04 0.40627E-03
     1  15.678     0.85217E-04 0.85217E-04 0.48012E-03
     1  16.546     0.94963E-04 0.94963E-04 0.56242E-03
     1  17.414     0.10524E-03 0.10524E-03 0.65363E-03
     1  18.282     0.11604E-03 0.11604E-03 0.75419E-03
     1  19.150     0.15935E-03 0.15935E-03 0.89230E-03
     1  20.019     0.22518E-03 0.22518E-03 0.10875E-02
     1  20.887     0.28822E-03 0.28822E-03 0.13372E-02
     1  21.755     0.34847E-03 0.34847E-03 0.16392E-02
     1  22.623     0.40593E-03 0.40593E-03 0.19910E-02
     1  23.491     0.46061E-03 0.46061E-03 0.23902E-02
     1  24.359     0.51250E-03 0.51250E-03 0.28344E-02
     1  25.227     0.56160E-03 0.56160E-03 0.33211E-02
     1  26.095     0.60792E-03 0.60792E-03 0.38480E-02
     1  26.964     0.65145E-03 0.65145E-03 0.44126E-02
