   61     0.000   -0.477   -0.624   -0.477  61.430      66.594      206.76      238.71      283.53      284.94    
   62     0.000   -0.441   -0.588   -0.514  60.955      64.594      206.37      240.40      284.08      285.00    
   63     0.000   -0.404   -0.551   -0.551  61.592      66.159      203.33      241.65      283.80      284.79    
   64     0.000   -0.367   -0.514   -0.588  63.377      70.692      198.16      242.24      282.63      284.40    
   65     0.000   -0.331   -0.477   -0.624  66.180      77.061      191.56      242.25      280.91      283.64    
   66     0.000   -0.294   -0.441   -0.661  69.387      84.308      184.51      241.93      278.85      282.56    
   67     0.000   -0.257   -0.404   -0.698  72.418      91.341      178.22      241.61      276.72      281.29    
   68     0.000   -0.220   -0.367   -0.735  74.907      96.811      174.14      241.60      274.74      279.92    
   69     0.000   -0.184   -0.331   -0.771  76.698      99.353      173.63      242.11      273.11      278.51    
   70     0.000   -0.147   -0.294   -0.808  77.782      98.379      177.13      243.20      271.90      277.10    
   71     0.000   -0.110   -0.257   -0.845  78.241      94.525      183.80      244.71      271.09      275.69    
   72     0.000   -0.073   -0.220   -0.882  78.213      89.039      192.23      246.29      270.61      274.28    
   73     0.000   -0.037   -0.184   -0.918  77.858      83.160      201.16      247.42      270.36      272.92    
   74     0.000    0.000   -0.147   -0.955  76.967      78.368      209.69      247.50      270.22      271.76    
   75     0.000    0.037   -0.110   -0.992  73.958      77.379      217.21      245.99      270.00      271.09    
   76     0.000    0.073   -0.073   -1.028  72.662      77.225      223.31      242.62      269.80      270.89    
   77     0.000    0.110   -0.037   -1.065  73.987      77.364      227.77      237.39      269.99      270.78    
   78     0.000    0.147   -0.000   -1.102  77.736      77.736      230.56      230.56      270.64      270.64    
   79     0.000    0.184    0.037   -1.139  78.257      83.223      222.50      231.84      270.51      271.69    
   80     0.000    0.220    0.073   -1.175  78.824      89.536      213.72      231.99      270.44      272.98    
   81     0.000    0.257    0.110   -1.212  79.321      95.743      204.82      231.48      270.49      274.37    
   82     0.000    0.294    0.147   -1.249  79.621      101.00      196.47      230.80      270.71      275.74    
   83     0.000    0.331    0.184   -1.286  79.585      104.59      189.43      230.38      271.17      277.05    
   84     0.000    0.367    0.220   -1.322  79.065      105.88      184.49      230.45      271.98      278.28    
   85     0.000    0.404    0.257   -1.359  77.921      104.38      182.46      231.02      273.21      279.43    
   86     0.000    0.441    0.294   -1.396  76.045      100.04      183.69      231.94      274.87      280.52    
   87     0.000    0.477    0.331   -1.432  73.413      93.464      187.76      233.05      276.87      281.57    
   88     0.000    0.514    0.367   -1.469  70.153      85.717      193.53      234.23      278.97      282.59    
   89     0.000    0.551    0.404   -1.506  66.624      77.984      199.55      235.50      280.91      283.57    
   90     0.000    0.588    0.441   -1.543  63.455      71.327      204.33      236.99      282.46      284.42    
   91     0.000   -0.441   -0.661   -0.441  63.892      74.471      199.96      238.69      281.42      284.32    
   92     0.000   -0.404   -0.624   -0.477  63.147      71.046      200.20      240.76      282.34      284.47    
   93     0.000   -0.367   -0.588   -0.514  63.377      70.692      198.16      242.24      282.63      284.40    
   94     0.000   -0.331   -0.551   -0.551  64.235      73.623      194.10      242.94      281.97      284.35    
   95     0.000   -0.294   -0.514   -0.588  66.391      78.412      188.53      242.95      280.75      283.92    
   96     0.000   -0.257   -0.477   -0.624  69.728      83.973      182.21      242.56      279.28      282.93    
   97     0.000   -0.220   -0.441   -0.661  73.497      89.589      176.12      242.15      277.71      281.49    
   98     0.000   -0.184   -0.404   -0.698  76.936      94.414      171.51      242.03      276.11      279.84    
   99     0.000   -0.147   -0.367   -0.735  79.606      97.261      169.72      242.45      274.58      278.22    
  100     0.000   -0.110   -0.331   -0.771  81.399      97.131      171.63      243.45      273.21      276.77    
  101     0.000   -0.073   -0.294   -0.808  82.385      94.086      176.97      244.86      272.08      275.53    
  102     0.000   -0.037   -0.257   -0.845  82.659      89.229      184.51      246.33      271.24      274.49    
  103     0.000    0.000   -0.220   -0.882  81.739      84.535      192.91      247.37      270.70      273.61    
  104     0.000    0.037   -0.184   -0.918  77.858      83.160      201.16      247.42      270.36      272.92    
  105     0.000    0.073   -0.147   -0.955  74.494      82.814      208.57      246.04      270.11      272.50    
  106     0.000    0.110   -0.110   -0.992  73.272      82.736      214.71      242.97      269.96      272.27    
  107     0.000    0.147   -0.073   -1.028  74.588      82.890      219.36      238.19      270.06      272.03    
  108     0.000    0.184   -0.037   -1.065  78.257      83.223      222.50      231.84      270.51      271.69    
  109     0.000    0.220    0.000   -1.102  83.652      83.652      224.26      224.26      271.30      271.30    
  110     0.000    0.257    0.037   -1.139  84.092      89.900      215.92      224.96      270.96      272.32    
  111     0.000    0.294    0.073   -1.175  84.464      96.081      207.42      225.00      270.78      273.47    
  112     0.000    0.331    0.110   -1.212  84.681      101.35      199.39      224.87      270.82      274.64    
