 #la,om(i),dos(la,i),total_dos(i),sum(dos_tet(1:i))*dw
    1   0.31756        0.0000        0.0000       0.99883    
    1   0.31946        0.0000        0.0000       0.99883    
    1   0.32136        0.0000        0.0000       0.99883    
    1   0.32326        0.0000        0.0000       0.99883    
    1   0.32516        0.0000        0.0000       0.99883    
    1   0.32706        0.0000        0.0000       0.99883    
    1   0.32897        0.0000        0.0000       0.99883    
    1   0.33087        0.0000        0.0000       0.99883    
    1   0.33277        0.0000        0.0000       0.99883    
    1   0.33467        0.0000        0.0000       0.99883    
    1   0.33657        0.0000        0.0000       0.99883    
    1   0.33847        0.0000        0.0000       0.99883    
    1   0.34037        0.0000        0.0000       0.99883    
    1   0.34227        0.0000        0.0000       0.99883    
    1   0.34418        0.0000        0.0000       0.99883    
    1   0.34608        0.0000        0.0000       0.99883    
    1   0.34798        0.0000        0.0000       0.99883    
    1   0.34988        0.0000        0.0000       0.99883    
    1   0.35178        0.0000        0.0000       0.99883    
    1   0.35368        0.0000        0.0000       0.99883    
    1   0.35558        0.0000        0.0000       0.99883    
    1   0.35748        0.0000        0.0000       0.99883    
    1   0.35939        0.0000        0.0000       0.99883    
    1   0.36129        0.0000        0.0000       0.99883    
    1   0.36319        0.0000        0.0000       0.99883    
    1   0.36509        0.0000        0.0000       0.99883    
    1   0.36699        0.0000        0.0000       0.99883    
    1   0.36889        0.0000        0.0000       0.99883    
    1   0.37079        0.0000        0.0000       0.99883    
    1   0.37269        0.0000        0.0000       0.99883    
    1   0.37459        0.0000        0.0000       0.99883    
    1   0.37650        0.0000        0.0000       0.99883    
    1   0.37840        0.0000        0.0000       0.99883    
    1   0.38030        0.0000        0.0000       0.99883    
    1   0.38220        0.0000        0.0000       0.99883    
    1   0.38410        0.0000        0.0000       0.99883    
    1   0.38600        0.0000        0.0000       0.99883    
    1   0.38790        0.0000        0.0000       0.99883    
    1   0.38980        0.0000        0.0000       0.99883    
    1   0.39171        0.0000        0.0000       0.99883    
    1   0.39361        0.0000        0.0000       0.99883    
    1   0.39551        0.0000        0.0000       0.99883    
    1   0.39741        0.0000        0.0000       0.99883    
    1   0.39931        0.0000        0.0000       0.99883    
    1   0.40121        0.0000        0.0000       0.99883    
    1   0.40311        0.0000        0.0000       0.99883    
    1   0.40501        0.0000        0.0000       0.99883    
    1   0.40692        0.0000        0.0000       0.99883    
    1   0.40882        0.0000        0.0000       0.99883    
    1   0.41072        0.0000        0.0000       0.99883    
    1   0.41262        0.0000        0.0000       0.99883    
    1   0.41452        0.0000        0.0000       0.99883    
    1   0.41642        0.0000        0.0000       0.99883    
    1   0.41832        0.0000        0.0000       0.99883    
    1   0.42022        0.0000        0.0000       0.99883    
    1   0.42212        0.0000        0.0000       0.99883    
    1   0.42403        0.0000        0.0000       0.99883    
    1   0.42593        0.0000        0.0000       0.99883    
    1   0.42783        0.0000        0.0000       0.99883    
    1   0.42973        0.0000        0.0000       0.99883    
    1   0.43163        0.0000        0.0000       0.99883    
    1   0.43353        0.0000        0.0000       0.99883    
    1   0.43543        0.0000        0.0000       0.99883    
    1   0.43733        0.0000        0.0000       0.99883    
    1   0.43924        0.0000        0.0000       0.99883    
    1   0.44114        0.0000        0.0000       0.99883    
    1   0.44304        0.0000        0.0000       0.99883    
    1   0.44494        0.0000        0.0000       0.99883    
    1   0.44684        0.0000        0.0000       0.99883    
    1   0.44874        0.0000        0.0000       0.99883    
    1   0.45064        0.0000        0.0000       0.99883    
    1   0.45254        0.0000        0.0000       0.99883    
    1   0.45445        0.0000        0.0000       0.99883    
    1   0.45635        0.0000        0.0000       0.99883    
    1   0.45825        0.0000        0.0000       0.99883    
    1   0.46015        0.0000        0.0000       0.99883    
    1   0.46205        0.0000        0.0000       0.99883    
    1   0.46395        0.0000        0.0000       0.99883    
    1   0.46585        0.0000        0.0000       0.99883    
    1   0.46775        0.0000        0.0000       0.99883    
    1   0.46966        0.0000        0.0000       0.99883    
    1   0.47156        0.0000        0.0000       0.99883    
    1   0.47346        0.0000        0.0000       0.99883    
    1   0.47536        0.0000        0.0000       0.99883    
    1   0.47726        0.0000        0.0000       0.99883    
    1   0.47916        0.0000        0.0000       0.99883    
    1   0.48106        0.0000        0.0000       0.99883    
    1   0.48296        0.0000        0.0000       0.99883    
    1   0.48486        0.0000        0.0000       0.99883    
    1   0.48677        0.0000        0.0000       0.99883    
    1   0.48867        0.0000        0.0000       0.99883    
    1   0.49057        0.0000        0.0000       0.99883    
    1   0.49247        0.0000        0.0000       0.99883    
    1   0.49437        0.0000        0.0000       0.99883    
    1   0.49627        0.0000        0.0000       0.99883    
    1   0.49817        0.0000        0.0000       0.99883    
    1   0.50007        0.0000        0.0000       0.99883    
    1   0.50198        0.0000        0.0000       0.99883    
    1   0.50388        0.0000        0.0000       0.99883    
    1   0.50578        0.0000        0.0000       0.99883    
    1   0.50768        0.0000        0.0000       0.99883    
    1   0.50958        0.0000        0.0000       0.99883    
    1   0.51148        0.0000        0.0000       0.99883    
    1   0.51338        0.0000        0.0000       0.99883    
    1   0.51528        0.0000        0.0000       0.99883    
    1   0.51719        0.0000        0.0000       0.99883    
    1   0.51909        0.0000        0.0000       0.99883    
    1   0.52099        0.0000        0.0000       0.99883    
    1   0.52289        0.0000        0.0000       0.99883    
    1   0.52479        0.0000        0.0000       0.99883    
    1   0.52669        0.0000        0.0000       0.99883    
    1   0.52859        0.0000        0.0000       0.99883    
    1   0.53049        0.0000        0.0000       0.99883    
    1   0.53239        0.0000        0.0000       0.99883    
    1   0.53430        0.0000        0.0000       0.99883    
    1   0.53620        0.0000        0.0000       0.99883    
    1   0.53810        0.0000        0.0000       0.99883    
    1   0.54000        0.0000        0.0000       0.99883    
    1   0.54190        0.0000        0.0000       0.99883    
    1   0.54380        0.0000        0.0000       0.99883    
    1   0.54570        0.0000        0.0000       0.99883    
    1   0.54760        0.0000        0.0000       0.99883    
    1   0.54951        0.0000        0.0000       0.99883    
    1   0.55141        0.0000        0.0000       0.99883    
    1   0.55331        0.0000        0.0000       0.99883    
    1   0.55521        0.0000        0.0000       0.99883    
    1   0.55711        0.0000        0.0000       0.99883    
    1   0.55901        0.0000        0.0000       0.99883    
    1   0.56091        0.0000        0.0000       0.99883    
    1   0.56281        0.0000        0.0000       0.99883    
    1   0.56472        0.0000        0.0000       0.99883    
    1   0.56662        0.0000        0.0000       0.99883    
    1   0.56852        0.0000        0.0000       0.99883    
    2   0.56846E-04    0.0000        0.0000        0.0000    
    2   0.19581E-02   0.11227E-03   0.24653E-03   0.21273E-06
    2   0.38593E-02   0.45956E-03   0.10091E-02   0.10835E-05
    2   0.57605E-02   0.10419E-02   0.22880E-02   0.30578E-05
    2   0.76617E-02   0.18594E-02   0.40831E-02   0.65811E-05
    2   0.95629E-02   0.29119E-02   0.63943E-02   0.12099E-04
    2   0.11464E-01   0.41996E-02   0.92219E-02   0.20056E-04
    2   0.13365E-01   0.57223E-02   0.12566E-01   0.30899E-04
    2   0.15267E-01   0.74801E-02   0.16426E-01   0.45073E-04
    2   0.17168E-01   0.94729E-02   0.20802E-01   0.63023E-04
