   0.0000000000000000        0.0000000000000000        0.0000000000000000     
  -4.3419151228483973E-009  -4.3435471684539961E-009  -4.3422211633121339E-009
   6.9104232039746540E-004   2.6050638014297984E-010   2.6083753394561234E-010
   2.6050638014297984E-010   6.9104232091100361E-004   2.6032076153491765E-010
   2.6083753394561234E-010   2.6032076153491765E-010   6.9104232119484199E-004
           1           1           1           1           1   13.053676851098396     
           2           1           1           2           2   13.053676851113485     
           3           1           1           3           3   13.053676851126594     
           4           2           2           1           1   13.053676851098439     
           5           2           2           2           2   13.053676851113375     
           6           2           2           3           3   13.053676851127429     
           7           1           2           1           1  -3.1767973412857717     
           8           2           1           1           1  -3.1767973412857717     
           9           1           2           2           2  -3.1767973412927177     
          10           2           1           2           2  -3.1767973412927177     
          11           1           2           3           3  -3.1767973412991708     
          12           2           1           3           3  -3.1767973412991708     
          13           1          12           1           1  -3.1767972495763797     
          16           2          45           1           1  -3.1767972495761896     
          17           1          12           2           2  -3.1767973194989763     
          20           2          45           2           2  -3.1767973194989323     
          21           1          12           3           3  -3.1767973195004457     
          24           2          45           3           3  -3.1767973195004400     
          25           1          24           1           1  -3.1767973194949901     
          28           2          33           1           1  -3.1767973194949932     
          29           1          24           2           2  -3.1767972495785464     
          32           2          33           2           2  -3.1767972495785455     
          33           1          24           3           3  -3.1767973194965693     
          36           2          33           3           3  -3.1767973194965577     
          37           1          28           1           1  -3.1767973194914196     
          40           2          29           1           1  -3.1767973194909107     
          41           1          28           2           2  -3.1767973194913313     
          44           2          29           2           2  -3.1767973194919130     
          45           1          28           3           3  -3.1767972495823846     
          48           2          29           3           3  -3.1767972495828869     
          49           1           2           1           2  -2.1846698251599483     
          50           2           1           2           1  -2.1846698251599377     
          51           1           2           1           3  -2.1846698251624144     
          52           2           1           3           1  -2.1846698251624144     
          53           1           2           2           1  -2.1846698251599386     
          54           2           1           1           2  -2.1846698251599475     
          55           1           2           2           3  -2.1846698251658294     
          56           2           1           3           2  -2.1846698251658241     
          57           1           2           3           1  -2.1846698251624144     
          58           2           1           1           3  -2.1846698251624144     
          59           1           2           3           2  -2.1846698251658183     
          60           2           1           2           3  -2.1846698251658596     
          61           1          12           1           2   2.1846697835861915     
          64           2          45           2           1   2.1846697835855529     
          65           1          12           1           3   2.1846697835862408     
          68           2          45           3           1   2.1846697835862248     
          69           1          12           2           1   2.1846697835861915     
          72           2          45           1           2   2.1846697835855524     
          73           1          12           2           3  -2.1846698170122432     
          76           2          45           3           2  -2.1846698170122352     
          77           1          12           3           1   2.1846697835862399     
          80           2          45           1           3   2.1846697835862359     
          81           1          12           3           2  -2.1846698170122170     
          84           2          45           2           3  -2.1846698170122130     
          85           1          24           1           2   2.1846697835862581     
          88           2          33           2           1   2.1846697835864215     
          89           1          24           1           3  -2.1846698170099295     
          92           2          33           3           1  -2.1846698170105796     
          93           1          24           2           1   2.1846697835859548     
          96           2          33           1           2   2.1846697835864255     
          97           1          24           2           3   2.1846697835871773     
         100           2          33           3           2   2.1846697835868043     
         101           1          24           3           1  -2.1846698170099281     
         104           2          33           1           3  -2.1846698170105809     
         105           1          24           3           2   2.1846697835869109     
         108           2          33           2           3   2.1846697835871081     
         109           1          28           1           2  -2.1846698170074159     
         112           2          29           2           1  -2.1846698170073053     
         113           1          28           1           3   2.1846697835856155     
         116           2          29           3           1   2.1846697835855493     
         117           1          28           2           1  -2.1846698170074230     
         120           2          29           1           2  -2.1846698170073044     
         121           1          28           2           3   2.1846697835848681     
         124           2          29           3           2   2.1846697835848916     
         125           1          28           3           1   2.1846697835855546     
         128           2          29           1           3   2.1846697835855546     
         129           1          28           3           2   2.1846697835849058     
         132           2          29           2           3   2.1846697835854365     
         133           1           4           1           1   1.7527720677201368E-002
         136           2          53           1           1   1.7527720677201368E-002
         137           1           4           2           2   1.7527720677211079E-002
         140           2          53           2           2   1.7527720677211079E-002
         141           1           4           3           3   1.7527720677218708E-002
         144           2          53           3           3   1.7527720677218708E-002
         145           1          96           1           1   1.7527720705515532E-002
         148           2         155           1           1   1.7527720705515532E-002
         149           1          96           2           2   1.7527720705520885E-002
         152           2         155           2           2   1.7527720705520885E-002
         153           1          96           3           3   1.7527720733845602E-002
         156           2         155           3           3   1.7527720733845602E-002
         157           1         108           1           1   1.7527720705507364E-002
         160           2         144           1           1   1.7527720705507364E-002
         161           1         108           2           2   1.7527720733833237E-002
         164           2         144           2           2   1.7527720733833237E-002
         165           1         108           3           3   1.7527720705531560E-002
         168           2         144           3           3   1.7527720705531560E-002
         169           1         172           1           1   1.7527720733823617E-002
         172           2          76           1           1   1.7527720733823617E-002
         173           1         172           2           2   1.7527720705517471E-002
         176           2          76           2           2   1.7527720705517471E-002
         177           1         172           3           3   1.7527720705530627E-002
         180           2          76           3           3   1.7527720705530627E-002
         181           1           4           1           2  -2.4805884330334392E-002
         184           2          53           2           1  -2.4805884330334396E-002
         185           1           4           1           3  -2.4805884330337064E-002
         188           2          53           3           1  -2.4805884330337077E-002
         189           1           4           2           1  -2.4805884330334396E-002
         192           2          53           1           2  -2.4805884330334392E-002
         193           1           4           2           3  -2.4805884330338632E-002
         196           2          53           3           2  -2.4805884330338337E-002
         197           1           4           3           1  -2.4805884330337077E-002
         200           2          53           1           3  -2.4805884330337064E-002
         201           1           4           3           2  -2.4805884330338337E-002
         204           2          53           2           3  -2.4805884330338632E-002
         205           1          96           1           2  -2.4805884302005532E-002
         208           2         155           2           1  -2.4805884302007405E-002
         209           1          96           1           3   2.4805884336187120E-002
         212           2         155           3           1   2.4805884336187113E-002
         213           1          96           2           1  -2.4805884302007405E-002
         216           2         155           1           2  -2.4805884302005532E-002
         217           1          96           2           3   2.4805884336191332E-002
         220           2         155           3           2   2.4805884336192071E-002
         221           1          96           3           1   2.4805884336187113E-002
         224           2         155           1           3   2.4805884336187120E-002
         225           1          96           3           2   2.4805884336192071E-002
         228           2         155           2           3   2.4805884336191332E-002
         229           1         108           1           2   2.4805884336178766E-002
         232           2         144           2           1   2.4805884336178870E-002
         233           1         108           1           3  -2.4805884302022452E-002
         236           2         144           3           1  -2.4805884302022418E-002
         237           1         108           2           1   2.4805884336178870E-002
         240           2         144           1           2   2.4805884336178766E-002
         241           1         108           2           3   2.4805884336192126E-002
         244           2         144           3           2   2.4805884336192258E-002
         245           1         108           3           1  -2.4805884302022418E-002
         248           2         144           1           3  -2.4805884302022452E-002
         249           1         108           3           2   2.4805884336192258E-002
         252           2         144           2           3   2.4805884336192126E-002
         253           1         172           1           2   2.4805884336175314E-002
         256           2          76           2           1   2.4805884336175286E-002
         257           1         172           1           3   2.4805884336183866E-002
         260           2          76           3           1   2.4805884336183887E-002
         261           1         172           2           1   2.4805884336175286E-002
         264           2          76           1           2   2.4805884336175314E-002
         265           1         172           2           3  -2.4805884302023431E-002
         268           2          76           3           2  -2.4805884302025107E-002
         269           1         172           3           1   2.4805884336183887E-002
         272           2          76           1           3   2.4805884336183866E-002
         273           1         172           3           2  -2.4805884302025107E-002
         276           2          76           2           3  -2.4805884302023431E-002
         277           1           5           1           1  -1.7993842240214435E-002
         280           1          51           1           1  -1.7993842240215503E-002
         281           1           5           2           2  -1.7993842240221169E-002
         284           1          51           2           2  -1.7993842240221134E-002
         285           1           9           1           1  -1.7993842240211562E-002
         288           1          47           1           1  -1.7993842240211569E-002
         289           1           9           3           3  -1.7993842240231421E-002
         292           1          47           3           3  -1.7993842240231428E-002
         293           1          21           2           2  -1.7993842240217335E-002
         296           1          35           2           2  -1.7993842240217304E-002
         297           1          21           3           3  -1.7993842240228694E-002
